code,stat_date,roe_score,roe_clip,net_margin,gross_margin,eps,profit_growth,revenue_growth,growth_quality,stability_score,quality_score,update_time,pub_date
601001,2016-09-30,0.5,0.0516,,0.484447301854,0.15,1.2262338327124738,-0.18516948335305738,0.6616725062862613,0.4046404324437421,0.44157823468250085,,2016-10-31
601001,2016-12-31,0.5,0.0374,,0.48994206688799996,0.11,1.1031147872878355,0.03686515049093906,0.6766149325690769,0.6179156196654032,0.49863263805862,,2017-04-28
601001,2017-03-31,0.8,0.36,,0.588907038531,0.01,-0.958585235608253,0.7572402334342319,-0.27225504799125905,0.467323251599005,0.3287670509019365,,2017-04-28
601001,2017-06-30,1.0,0.1133,,0.597194598396,0.36,0.5531155678089934,0.8033884173435047,0.6532247076227979,0.4991691607389014,0.6380984670904248,,2017-08-30
601001,2017-09-30,1.0,0.1232,,0.593488589209,0.39,1.5431338409586588,0.5156705748337667,1.132148534508702,0.47835084343368484,0.7526248444855966,,2017-10-31
601001,2017-12-31,1.0,0.1133,,0.537425318691,0.36,2.226344267893987,0.23954211630123706,1.431623407256887,0.41973490007139863,0.8128395768320714,,2018-04-27
601001,2018-03-31,0.5,0.022099999999999998,,0.603236156522,0.07,3.0,0.11512806448542076,1.8460512257941681,0.49043069559544394,0.759120480347403,,2018-04-27
601001,2018-06-30,0.5,0.0816,,0.583015323655,0.28,-0.20795269483759668,0.08677083734332997,-0.090063281965226,0.4222225978059838,0.2580398289601894,,2018-08-30
601001,2018-09-30,1.0,0.1112,,0.563283720722,0.39,0.003469898843690661,0.12225158194360768,0.050982572083657474,0.38438308240893154,0.45884141362314723,,2018-10-31
601002,2015-06-30,0.0,-0.9,,0.15801599299799998,-0.026,-1.0,-0.30127784062457424,-0.7205111362498297,0.41505458366570125,-0.0763641381460321,,2015-08-21
601002,2015-09-30,0.0,-0.46,,0.166086664519,-0.013,-1.0,-0.29136041139674956,-0.7165441645586998,0.5501291212848565,-0.041603760818460844,,2015-10-28
601002,2015-12-31,0.0,-0.59,,0.159717881964,-0.02,-1.0,-0.24267654607550998,-0.697070618430204,1.0,0.075732345392449,,2016-04-19
601002,2016-03-31,0.0,-0.08,,0.192980713729,-0.002,0.8521998724539858,-0.15862926489009913,0.44786821751635175,0.5191838601889394,0.24176301942632278,,2016-04-26
