300708|2026-06-30|0.272906671294284|0.552941176470588|0.218313590013909|0.340539098463063||2026-07-25
300738|2026-06-30|0.554090834263481|0.529411764705882|0.18895955452582|0.437147729474903||2026-08-01
300750|2026-06-30|0.705795293483228|0.305882352941176|0.212729295307458|0.437901611867882||2026-07-25
300854|2026-06-30|0.319257314514398|0.835294117647059|0.162076735590236|0.426914181776948||2026-07-28
300901|2026-06-30|0.780750542506069|0.964705882352941|0.241140415984657|0.674054106503707||2026-08-01
300947|2026-06-30|0.395912957038568|0.905882352941176|0.138796895037271|0.471768957208962||2026-07-31
301071|2026-06-30|0.72562703625764|0.811764705882353|0.794504396996661|0.77213154536676||2026-07-29
301100|2026-06-30|0.245429244420475|0.0|0.15353387492252|0.144231860244946||2026-07-31
301237|2026-06-30|0.550260407682641|0.929411764705882|0.754362506157949|0.725236444332206||2026-07-31
301366|2026-06-30|0.747803470295486|0.764705882352941|0.789557614065694|0.765400437043785||2026-08-03
301522|2026-06-30|0.386232349054122|0.694117647058824|0.183035153412087|0.417638779762922||2026-08-01
301678|2026-06-30|0.299283702002333|0.882352941176471|0.289456766214648|0.471256393018269||2026-07-31
400079|2026-06-30|0.184637653662204|0.0|0.0|0.0738550614648816||2026-07-31
400215|2026-06-30|0.689414912025487|0.0|0.0|0.275765964810195||2026-07-20
420079|2026-06-30|0.184637653662204|0.0|0.0|0.0738550614648816||2026-07-31
430184|2026-06-30|0.0538110808563527|0.0|0.0|0.0215244323425411||2026-07-17
430408|2026-06-30|0.160863020657115|0.0|0.0|0.0643452082628459||2026-08-03
430479|2026-06-30|0.699402160946874|0.0|0.0|0.279760864378749||2026-07-30
430537|2026-06-30|0.128572996719952|0.0|0.0|0.0514291986879806||2026-07-30
430692|2026-06-30|0.161005883748705|0.0|0.0|0.0644023534994821||2026-07-31
600110|2026-06-30|0.769937531204468|0.8|0.795118600635039|0.786510592672299||2026-07-31
600201|2026-06-30|0.486878601556724|0.588235294117647|0.189032025819962|0.427931636603972||2026-08-04
600236|2026-06-30|0.493041527405664|0.282352941176471|0.212955387084699|0.345809109440616||2026-07-31
600351|2026-06-30|0.390677020730081|0.0588235294117647|0.197064574348699|0.233037239420172||2026-08-01
600423|2026-06-30|0.72581198787179|0.647058823529412|0.136770028559172|0.525473450775291||2026-07-31
600641|2026-06-30|0.780516648263649|0.741176470588235|0.844530555670721|0.787918767183147||2026-08-01
600663|2026-06-30|0.425809669888562|0.141176470588235|0.162367488986975|0.261387055827988||2026-07-30
600711|2026-06-30|0.610936970414378|0.0352941176470588|0.105082836833633|0.286487874509959||2026-07-30
600844|2026-06-30|0.72540016442254|0.611764705882353|0.172029661540881|0.525298375995986||2026-07-18
600885|2026-06-30|0.474287205674514|0.352941176470588|0.779348887309013|0.529401901403686||2026-07-30
601059|2026-06-30|0.3742190042617|0.435294117647059|0.242052155511199|0.352891483652157||2026-07-31
601168|2026-06-30|0.719995948085296|0.0235294117647059|0.186676177885479|0.351060056129174||2026-07-30
601198|2026-06-30|0.414091276515764|0.341176470588235|0.317099888724277|0.363119418400059||2026-07-31
603058|2026-06-30|0.38149177112806|0.329411764705882|0.143496565404913|0.294469207484462||2026-08-01
603101|2026-06-30|0.457829224671648|0.176470588235294|0.163396597823715|0.285091845686362||2026-07-31
603155|2026-06-30|0.437183952959543|0.470588235294118|0.806705583824616|0.558061726919437||2026-07-28
603162|2026-06-30|0.986298280151468|0.0705882352941176|0.223327081134821|0.482693906989269||2026-07-21
603179|2026-06-30|0.414531925389951|0.482352941176471|0.222610071190552|0.377301673866087||2026-08-04
603206|2026-06-30|0.36468180571447|0.705882352941176|0.186022760616695|0.413444256353149||2026-08-04
603259|2026-06-30|0.613409127842635|0.223529411764706|0.863729756927411|0.571541401744689||2026-08-04
603309|2026-06-30|0.339607313904601|0.211764705882353|0.183885751703977|0.25453806283774||2026-07-31
603339|2026-06-30|0.415433296554755|0.388235294117647|0.339932878767089|0.384623770487323||2026-07-29
603400|2026-06-30|0.304106469130271|0.623529411764706|0.159686981613905|0.356607505665692||2026-08-03
603456|2026-06-30|0.320606544691496|0.2|0.242944352484778|0.261125923622032||2026-08-04
603558|2026-06-30|0.429812074298709|0.0470588235294118|0.220933786154274|0.252322612624589||2026-08-04
603727|2026-06-30|0.017242958750695|0.0|0.275267938774829|0.0894775651327266||2026-07-25
603797|2026-06-30|0.391017530336238|0.117647058823529|0.167560982506699|0.241969424533564||2026-07-31
603877|2026-06-30|0.391197327499338|0.423529411764706|0.154743598685361|0.329960834134755||2026-07-31
603929|2026-06-30|0.829371908858191|0.6|0.810689742861711|0.75495568640179||2026-07-31
605033|2026-06-30|0.450860162297557|0.317647058823529|0.182219645354552|0.330304076172447||2026-07-30
605228|2026-06-30|0.351090415104307|0.447058823529412|0.268809886223742|0.355196778967669||2026-07-23
605499|2026-06-30|0.629200275981223|0.188235294117647|0.112674223413336|0.341952965651784||2026-07-31
605507|2026-06-30|0.347832495334328|0.235294117647059|0.18429923685084|0.265011004483101||2026-08-01
688005|2026-06-30|0.691733319718918|0.752941176470588|0.228077161187569|0.570998829185014||2026-07-23
688018|2026-06-30|0.463325145816087|0.505882352941176|0.783255501069764|0.572071414529717||2026-07-31
688078|2026-06-30|0.101817115466111|0.0|0.202153453781708|0.101372882320957||2026-07-23
688146|2026-06-30|0.576877365166412|0.870588235294118|0.793241568524069|0.729899887212021||2026-07-18
688266|2026-06-30|1.04100498382456|0.376470588235294|0.293183911447546|0.617298343434677||2026-08-01
688313|2026-06-30|0.567327231554347|0.823529411764706|0.779689087630704|0.707896442440362||2026-08-01
688475|2026-06-30|0.45698483203518|0.4|0.281609117238047|0.387276667985486||2026-07-25
830773|2026-06-30|0.123154015645311|0.0|0.0|0.0492616062581246||2026-08-03
