date,cash,stock_value,total_value,close,ma120,ma250,target_position,overlay_total,overlay_stock,overlay_cash
2016-02-01,4078337.385364224,2866108.585779001,6944445.971143225,2901.048,3515.9106916666665,3888.51786,0.3,6944445.971143225,2083333.7913429674,4861112.179800258
2016-02-02,3506082.499145553,3567832.061915,7073914.561060553,2961.334,3508.656375,3885.931256,0.3,7073914.561060553,2122174.368318166,4951740.192742387
2016-02-03,3506082.499145553,3623092.873817,7129175.372962553,2948.639,3500.6704916666667,3883.426088,0.3,7129175.372962553,2138752.611888766,4990422.761073787
2016-02-04,3506082.499145553,3713719.334132001,7219801.833277555,2984.76,3491.5071166666667,3881.2638359999996,0.3,7219801.833277555,2165940.5499832663,5053861.283294288
2016-02-05,3506082.499145553,3724078.335983,7230160.835128553,2963.789,3482.31645,3879.1917999999996,0.3,7230160.835128553,2169048.2505385657,5061112.584589988
2016-02-15,3506082.499145553,3759664.238205,7265746.737350553,2946.707,3473.404625,3877.241068,0.3,7265746.737350553,2179724.021205166,5086022.716145387
2016-02-16,3506082.499145553,3947714.161035,7453796.660180554,3037.035,3464.7510583333333,3875.9733680000004,0.3,7453796.660180554,2236138.998054166,5217657.662126388
2016-02-17,3506082.499145553,4000946.127524,7507028.626669553,3063.32,3456.3325583333335,3874.4768679999997,0.3,7507028.626669553,2252108.5880008657,5254920.038668687
2016-02-18,3506082.499145553,3988848.074011999,7494930.573157553,3053.699,3447.7977833333334,3873.084592,0.3,7494930.573157553,2248479.1719472655,5246451.401210288
2016-02-19,3506082.499145553,4031103.144915001,7537185.644060554,3051.585,3441.349225,3871.823148,0.3,7537185.644060554,2261155.693218166,5276029.950842388
2016-02-22,3506082.499145553,4106381.231882001,7612463.731027555,3118.868,3434.955325,3871.04894,0.3,7612463.731027555,2283739.1193082663,5328724.611719288
2016-02-23,3506082.499145553,4068994.196601001,7575076.695746554,3089.363,3429.354566666667,3870.022708,0.3,7575076.695746554,2272523.0087239663,5302553.687022587
2016-02-24,3506082.499145553,4064256.001270001,7570338.500415554,3109.545,3425.3546416666663,3868.8331160000002,0.3,7570338.500415554,2271101.550124666,5299236.950290889
2016-02-25,3506082.499145553,3750618.5697,7256701.068845553,2918.75,3422.3814416666664,3866.77162,0.3,7256701.068845553,2177010.320653666,5079690.7481918875
2016-02-26,3506082.499145553,3721590.363693,7227672.862838553,2948.031,3421.5906416666667,3864.792248,0.3,7227672.862838553,2168301.858851566,5059371.003986987
2016-02-29,3506082.499145553,3505931.1499460004,7012013.649091554,2877.467,3420.355433333333,3862.422804,0.3,7012013.649091554,2103604.094727466,4908409.554364088
2016-03-01,3506082.499145553,3615605.16156,7121687.660705553,2930.694,3418.0642333333335,3860.147648,0.3,7121687.660705553,2136506.298211666,4985181.362493888
2016-03-02,3506082.499145553,3795293.042859,7301375.542004554,3051.333,3415.6396250000003,3858.263692,0.3,7301375.542004554,2190412.662601366,5110962.879403187
2016-03-03,3506082.499145553,3723966.32817,7230048.827315553,3058.422,3413.0720083333335,3856.5824639999996,0.3,7230048.827315553,2169014.648194666,5061034.179120887
2016-03-04,3506082.499145553,3534820.238183,7040902.737328554,3093.89,3410.8370666666665,3854.692844,0.3,7040902.737328554,2112270.821198566,4928631.916129988
2016-03-07,3506082.499145553,3598581.4939410007,7104663.993086554,3104.84,3408.6621333333333,3852.820832,0.3,7104663.993086554,2131399.1979259662,4973264.795160588
2016-03-08,3506082.499145553,3625448.843658001,7131531.342803555,3107.673,3407.4720333333335,3850.846464,0.3,7131531.342803555,2139459.4028410665,4992071.939962488
2016-03-09,3506082.499145553,3585655.1910500005,7091737.690195554,3071.907,3405.2877333333336,3849.102492,0.3,7091737.690195554,2127521.307058666,4964216.383136888
2016-03-10,3506082.499145553,3493625.319103999,6999707.8182495525,3013.146,3402.0697416666662,3847.031788,0.3,6999707.8182495525,2099912.3454748658,4899795.472774686
2016-03-11,3506082.499145553,3422259.537534001,6928342.036679555,3018.284,3399.2424333333333,3845.119548,0.3,6928342.036679555,2078502.6110038664,4849839.425675688
2016-03-14,3506082.499145553,3562192.188278,7068274.687423553,3065.69,3396.896616666667,3843.468228,0.3,7068274.687423553,2120482.4062270657,4947792.281196488
2016-03-15,3506082.499145553,3514108.530561,7020191.029706554,3074.78,3395.1770166666665,3841.616348,0.3,7020191.029706554,2106057.308911966,4914133.720794587
2016-03-16,3506082.499145553,3480978.3925459995,6987060.8916915525,3090.033,3394.6586916666665,3839.8940359999997,0.3,6987060.8916915525,2096118.2675074656,4890942.624184087
2016-03-17,3506082.499145553,3646777.0117059993,7152859.510851553,3124.204,3393.1166583333334,3838.29224,0.3,7152859.510851553,2145857.8532554656,5007001.657596087
2016-03-18,3506082.499145553,3833036.268899001,7339118.768044555,3171.963,3392.5746916666667,3836.608716,0.3,7339118.768044555,2201735.6304133665,5137383.137631188
2016-03-21,3506082.499145553,4000545.742389,7506628.2415345535,3249.437,3392.5593916666667,3835.135836,0.3,7506628.2415345535,2251988.472460366,5254639.769074188
2016-03-22,3506082.499145553,4027106.811698,7533189.310843553,3225.79,3391.8722500000003,3833.216312,0.3,7533189.310843553,2259956.793253066,5273232.517590487
2016-03-23,3506082.499145553,4112814.257256,7618896.756401554,3236.092,3391.0144333333333,3831.1321920000005,0.3,7618896.756401554,2285669.026920466,5333227.729481088
2016-03-24,3506082.499145553,4056271.2189169982,7562353.718062552,3181.851,3390.337958333333,3828.4753760000003,0.3,7562353.718062552,2268706.115418765,5293647.602643786
2016-03-25,3506082.499145553,3990458.245045999,7496540.744191552,3197.817,3389.611441666667,3825.9076880000002,0.3,7496540.744191552,2248962.2232574653,5247578.520934086
2016-03-28,3506082.499145553,3966449.455194999,7472531.954340553,3169.728,3389.092916666667,3823.016304,0.3,7472531.954340553,2241759.586302166,5230772.368038387
2016-03-29,3506082.499145553,3897985.563671001,7404068.062816555,3135.41,3388.1984,3819.6697000000004,0.3,7404068.062816555,2221220.418844966,5182847.643971588
2016-03-30,3506082.499145553,4055148.705558001,7561231.204703554,3216.275,3388.5102416666673,3816.642616,0.3,7561231.204703554,2268369.361411066,5292861.843292488
2016-03-31,3506082.499145553,4095655.766485999,7601738.265631553,3218.088,3388.6364083333333,3813.7533200000003,0.3,7601738.265631553,2280521.479689466,5321216.785942087
2016-04-01,3506082.499145553,4018669.421683,7524751.920828554,3221.895,3388.0148499999996,3810.840904,0.3,7524751.920828554,2257425.576248566,5267326.344579987
2016-04-05,3506082.499145553,4139616.088133,7645698.587278554,3264.486,3387.3846,3808.0120599999996,0.3,7645698.587278554,2293709.5761835664,5351989.011094987
2016-04-06,3506082.499145553,4180334.868061,7686417.367206553,3257.528,3385.799891666667,3804.68946,0.3,7686417.367206553,2305925.210161966,5380492.157044588
2016-04-07,3506082.499145553,4117994.848829999,7624077.347975552,3209.29,3383.8352833333333,3801.321804,0.3,7624077.347975552,2287223.2043926655,5336854.143582886
2016-04-08,3506082.499145553,4049032.16662,7555114.665765554,3185.726,3381.9987333333333,3797.5691279999996,0.3,7555114.665765554,2266534.399729666,5288580.266035888
2016-04-11,3506082.499145553,4116175.008839,7622257.507984553,3230.096,3379.8594083333332,3793.9904079999997,0.3,7622257.507984553,2286677.252395366,5335580.255589187
2016-04-12,3506082.499145553,4047897.8949759984,7553980.394121552,3218.45,3377.229283333333,3790.1820560000006,0.3,7553980.394121552,2266194.1182364654,5287786.2758850865
2016-04-13,3506082.499145553,4088379.394688001,7594461.893833554,3261.383,3374.9559583333335,3786.187412,0.3,7594461.893833554,2278338.5681500663,5316123.325683488
2016-04-14,3506082.499145553,4140371.011425,7646453.510570553,3275.832,3372.4403666666667,3782.107528,0.3,7646453.510570553,2293936.0531711658,5352517.457399387
2016-04-15,3506082.499145553,4168187.7832419984,7674270.282387552,3272.205,3370.7649583333337,3778.1477959999997,0.3,7674270.282387552,2302281.0847162656,5371989.197671287
2016-04-18,3506082.499145553,4130839.164399,7636921.663544554,3228.453,3368.2976166666663,3773.6839440000003,0.3,7636921.663544554,2291076.499063366,5345845.164481188
2016-04-19,3506082.499145553,4153616.812674001,7659699.311819555,3238.303,3365.5231333333336,3768.952864,0.3,7659699.311819555,2297909.7935458664,5361789.518273689
2016-04-20,3506082.499145553,3941674.67466,7447757.1738055535,3181.026,3362.121175,3763.924232,0.3,7447757.1738055535,2234327.152141666,5213430.021663887
2016-04-21,3506082.499145553,3858176.246107,7364258.745252553,3160.603,3358.518875,3759.0445919999997,0.3,7364258.745252553,2209277.623575766,5154981.121676788
2016-04-22,3506082.499145553,3915372.588734,7421455.087879553,3174.901,3355.60205,3753.690012,0.3,7421455.087879553,2226436.526363866,5195018.561515687
2016-04-25,3506082.499145553,3861494.327311,7367576.826456553,3162.033,3352.5080999999996,3747.9536000000003,0.3,7367576.826456553,2210273.0479369657,5157303.778519588
2016-04-26,3506082.499145553,3924122.7612600015,7430205.260405555,3179.161,3349.55045,3742.5825680000003,0.3,7430205.260405555,2229061.5781216663,5201143.6822838895
2016-04-27,3506082.499145553,3949433.4382950016,7455515.937440556,3165.916,3346.9667333333337,3736.7695759999997,0.3,7455515.937440556,2236654.7812321666,5218861.1562083885
2016-04-28,3506082.499145553,3952688.107941001,7458770.607086554,3160.581,3344.4257999999995,3730.4526440000004,0.3,7458770.607086554,2237631.182125966,5221139.424960588
2016-04-29,3506082.499145553,3911170.680494999,7417253.179640552,3156.745,3340.4941916666667,3724.1160560000003,0.3,7417253.179640552,2225175.9538921653,5192077.225748386
2016-05-03,3506082.499145553,4034110.415776,7540192.914921554,3213.54,3336.3906083333336,3718.159652,0.3,7540192.914921554,2262057.874476466,5278135.0404450875
2016-05-04,3762130.429878995,3757903.404497001,7520033.834375996,3209.461,3331.5246666666667,3711.767128,0.3,7520033.834375996,2256010.1503127986,5264023.684063198
2016-05-05,3762130.429878995,3827276.022597,7589406.452475995,3213.92,3326.304375,3705.655364,0.3,7589406.452475995,2276821.9357427983,5312584.516733197
2016-05-06,3762130.429878995,3700151.641827,7462282.071705995,3130.354,3320.4470083333335,3699.0794760000003,0.3,7462282.071705995,2238684.6215117984,5223597.450194197
2016-05-09,3762130.429878995,3545636.918694,7307767.3485729955,3065.615,3314.04675,3692.342392,0.3,7307767.3485729955,2192330.2045718986,5115437.1440010965
2016-05-10,3762130.429878995,3524949.9926849995,7287080.422563994,3069.112,3307.994983333333,3685.467876,0.3,7287080.422563994,2186124.126769198,5100956.295794796
2016-05-11,3762130.429878995,3477965.252756,7240095.682634994,3082.809,3302.4663750000004,3679.411764,0.3,7240095.682634994,2172028.704790498,5068066.977844496
2016-05-12,3762130.429878995,3480407.572236001,7242538.002114996,3090.137,3296.8498000000004,3673.559004,0.3,7242538.002114996,2172761.400634499,5069776.601480497
2016-05-13,3762130.429878995,3461603.4247579994,7223733.854636994,3074.935,3291.1543666666666,3667.9783880000005,0.3,7223733.854636994,2167120.156391098,5056613.698245896
2016-05-16,3762130.429878995,3541950.851168999,7304081.281047994,3095.309,3285.9854416666667,3662.1260079999997,0.3,7304081.281047994,2191224.3843143983,5112856.896733596
2016-05-17,3762130.429878995,3545266.328328,7307396.758206995,3086.025,3280.2442416666663,3655.70798,0.3,7307396.758206995,2192219.0274620983,5115177.730744896
2016-05-18,3762130.429878995,3419814.6565809995,7181945.086459994,3068.036,3274.3580166666666,3648.9904400000005,0.3,7181945.086459994,2154583.525937998,5027361.560521996
2016-05-19,3762130.429878995,3455069.7243999983,7217200.154278994,3062.5,3268.601058333333,3642.366696,0.3,7217200.154278994,2165160.046283698,5052040.107995296
2016-05-20,3762130.429878995,3490509.493212,7252639.923090994,3078.218,3262.9704666666667,3635.8764560000004,0.3,7252639.923090994,2175791.976927298,5076847.946163696
2016-05-23,3762130.429878995,3560303.8693660013,7322434.299244996,3087.223,3257.1839333333332,3629.7554680000003,0.3,7322434.299244996,2196730.2897734987,5125704.0094714975
2016-05-24,3762130.429878995,3527089.930095,7289220.359973995,3063.556,3251.384991666667,3623.7091320000004,0.3,7289220.359973995,2186766.1079921983,5102454.251981797
2016-05-25,3762130.429878995,3503072.1259339983,7265202.555812993,3059.226,3247.236941666667,3617.0211480000003,0.3,7265202.555812993,2179560.766743898,5085641.789069096
2016-05-26,3762130.429878995,3514828.2190819997,7276958.648960995,3064.211,3243.0519333333336,3610.2583159999995,0.3,7276958.648960995,2183087.594688298,5093871.054272696
2016-05-27,3762130.429878995,3490296.2014120016,7252426.631290996,3062.499,3238.6419583333336,3603.144408,0.3,7252426.631290996,2175727.989387299,5076698.6419036975
2016-05-30,3762130.429878995,3477872.6528910003,7240003.082769996,3066.71,3233.181583333333,3595.605908,0.3,7240003.082769996,2172000.9248309988,5068002.157938996
2016-05-31,3762130.429878995,3606025.20654,7368155.636418994,3169.56,3228.3504249999996,3587.886168,0.3,7368155.636418994,2210446.690925698,5157708.945493296
2016-06-01,3762130.429878995,3657870.426892,7420000.856770994,3160.547,3224.0417166666666,3579.7326840000005,0.3,7420000.856770994,2226000.2570312982,5194000.599739696
2016-06-02,3762130.429878995,3693066.165680999,7455196.595559994,3167.1,3219.704158333333,3571.675348,0.3,7455196.595559994,2236558.978667998,5218637.616891995
2016-06-03,3762130.429878995,3700530.700360998,7462661.130239993,3189.326,3216.090041666667,3565.0966240000002,0.3,7462661.130239993,2238798.339071998,5223862.791167995
2016-06-06,3762130.429878995,3731557.71058,7493688.140458995,3178.788,3212.280458333333,3558.44846,0.3,7493688.140458995,2248106.442137698,5245581.698321296
2016-06-07,3762130.429878995,3727673.8637720007,7489804.293650996,3177.054,3208.563541666667,3550.85196,0.3,7489804.293650996,2246941.2880952987,5242863.005555697
2016-06-08,3762130.429878995,3724643.143154,7486773.573032995,3163.986,3204.8629333333333,3542.860424,0.3,7486773.573032995,2246032.0719098984,5240741.501123097
2016-06-13,3762130.429878995,3555662.9674169994,7317793.397295995,3066.341,3199.4880916666666,3534.551428,0.3,7317793.397295995,2195338.0191887985,5122455.378107196
2016-06-14,3762130.429878995,3565866.1279939995,7327996.557872994,3075.983,3194.3347083333333,3526.129696,0.3,7327996.557872994,2198398.967361898,5129597.590511096
2016-06-15,3762130.429878995,3684309.414291,7446439.844169995,3116.368,3189.5924416666667,3517.6729600000003,0.3,7446439.844169995,2233931.953250998,5212507.890918996
2016-06-16,3762130.429878995,3699387.441543,7461517.871421995,3094.675,3184.0823333333333,3508.636656,0.3,7461517.871421995,2238455.3614265984,5223062.509995396
2016-06-17,3762130.429878995,3744018.384241999,7506148.814120993,3110.357,3178.6027000000004,3499.8082400000003,0.3,7506148.814120993,2251844.644236298,5254304.169884695
2016-06-20,3762130.429878995,3772041.1390650007,7534171.568943996,3112.674,3172.325275,3491.0224880000005,0.3,7534171.568943996,2260251.470683199,5273920.098260798
2016-06-21,3762130.429878995,3721623.300774,7483753.730652995,3106.318,3165.90515,3482.2214,0.3,7483753.730652995,2245126.1191958985,5238627.611457096
2016-06-22,3762130.429878995,3779274.082364,7541404.512242995,3133.961,3159.80165,3473.416784,0.3,7541404.512242995,2262421.3536728984,5278983.158570097
2016-06-23,3762130.429878995,3763410.9446839984,7525541.374562994,3117.317,3153.8676083333335,3465.0013839999997,0.3,7525541.374562994,2257662.412368898,5267878.962194096
2016-06-24,3762130.429878995,3760130.644877,7522261.074755995,3077.155,3147.5255583333333,3457.0507199999997,0.3,7522261.074755995,2256678.3224267983,5265582.752329197
2016-06-27,3762130.429878995,3851494.298304,7613624.728182995,3120.544,3142.4664916666666,3448.977572,0.3,7613624.728182995,2284087.4184548985,5329537.309728096
2016-06-28,3762130.429878995,3898786.652306999,7660917.082185993,3136.401,3137.2542083333333,3441.80098,0.3,7660917.082185993,2298275.1246557976,5362641.957530195
2016-06-29,3762130.429878995,3904895.856886,7667026.286764995,3151.39,3132.1393333333335,3435.858332,0.6,7667026.286764995,4600215.772058997,3066810.514705998
2016-06-30,3762130.429878995,3892515.743312999,7654646.173191994,3153.921,3127.3303,3429.3296520000004,0.6,7654646.173191994,4592787.7039151965,3061858.469276798
2016-07-01,3762130.429878995,3877569.815057,7639700.244935995,3154.2,3124.706416666667,3422.425948,0.6,7639700.244935995,4583820.146961597,3055880.097974398
2016-07-04,3762130.429878995,3949803.266116,7711933.695994996,3204.696,3122.422383333333,3416.4186680000003,0.6,7711933.695994996,4627160.2175969975,3084773.478397998
2016-07-05,3762130.429878995,3981650.5705479993,7743781.000426995,3207.383,3119.652175,3411.90342,0.6,7743781.000426995,4646268.600256196,3097512.4001707984
2016-07-06,3762130.429878995,4019434.659599,7781565.089477994,3216.804,3119.0056750000003,3408.00444,0.6,7781565.089477994,4668939.053686796,3112626.035791198
2016-07-07,3762130.429878995,4024547.355716,7786677.785594994,3209.954,3117.7422666666666,3402.9522640000005,0.6,7786677.785594994,4672006.6713569965,3114671.1142379977
2016-07-08,3762130.429878995,3981286.504099,7743416.933977995,3192.28,3117.74085,3398.7093,0.6,7743416.933977995,4646050.160386797,3097366.773591198
2016-07-11,3762130.429878995,3963800.180147999,7725930.610026994,3203.33,3117.6376833333334,3395.090636,0.6,7725930.610026994,4635558.366016196,3090372.2440107977
2016-07-12,3762130.429878995,3975821.796729,7737952.226607995,3273.182,3118.6152083333336,3392.639696,0.6,7737952.226607995,4642771.335964797,3095180.890643198
2016-07-13,3762130.429878995,3994288.860176,7756419.290054996,3282.868,3119.126016666667,3389.77702,0.6,7756419.290054996,4653851.574032997,3102567.716021999
2016-07-14,3762130.429878995,3994864.703472001,7756995.133350995,3276.764,3120.442966666667,3387.1720640000003,0.6,7756995.133350995,4654197.080010597,3102798.0533403987
2016-07-15,3762130.429878995,3974842.1275400016,7736972.557418996,3276.278,3121.6558749999995,3385.625024,0.6,7736972.557418996,4642183.534451397,3094789.0229675984
2016-07-18,3762130.429878995,3938341.901105999,7700472.330984994,3262.022,3121.9800166666664,3383.082608,0.6,7700472.330984994,4620283.398590996,3080188.932393998
2016-07-19,3762130.429878995,3953580.8796240008,7715711.309502996,3248.234,3122.595483333333,3379.6493200000004,0.6,7715711.309502996,4629426.785701797,3086284.523801198
2016-07-20,3762130.429878995,3963840.468733,7725970.898611994,3237.605,3123.89765,3375.752492,0.6,7725970.898611994,4635582.5391671965,3090388.359444798
2016-07-21,3762130.429878995,3941772.903130999,7703903.333009994,3252.523,3125.0564833333333,3372.313988,0.6,7703903.333009994,4622341.999805996,3081561.3332039975
2016-07-22,3762130.429878995,3903967.895834001,7666098.325712996,3225.162,3125.8587833333336,3369.3475999999996,0.6,7666098.325712996,4599658.995427798,3066439.330285198
2016-07-25,3762130.429878995,3898689.103314999,7660819.533193993,3230.885,3128.2785833333332,3366.281716,0.6,7660819.533193993,4596491.719916396,3064327.8132775975
2016-07-26,3762130.429878995,3941307.679432999,7703438.109311994,3269.588,3131.10555,3362.7540839999997,0.6,7703438.109311994,4622062.865587196,3081375.243724798
2016-07-27,3762130.429878995,3779209.703365,7541340.133243995,3218.243,3134.142941666667,3358.984608,0.6,7541340.133243995,4524804.079946397,3016536.053297598
2016-07-28,3762130.429878995,3758583.749251,7520714.179129995,3221.137,3136.435,3355.2051319999996,0.6,7520714.179129995,4512428.507477997,3008285.6716519985
2016-07-29,3762130.429878995,3726970.33322,7489100.763098994,3203.93,3138.9590166666667,3351.3922119999997,0.6,7489100.763098994,4493460.457859396,2995640.3052395983
2016-08-01,3762130.429878995,3669466.704702,7431597.134580995,3176.809,3140.754641666667,3347.0962280000003,0.6,7431597.134580995,4458958.280748596,2972638.8538323985
2016-08-02,1692901.2244335175,5800185.286841,7493086.511274518,3189.053,3142.758091666666,3343.147324,0.6,7493086.511274518,4495851.906764711,2997234.604509807
2016-08-03,1692901.2244335175,5786567.017942999,7479468.242376516,3193.507,3144.49765,3340.646428,0.6,7479468.242376516,4487680.945425909,2991787.2969506066
2016-08-04,1692901.2244335175,5832719.740686001,7525620.965119518,3201.289,3146.4768166666668,3338.207212,0.6,7525620.965119518,4515372.579071711,3010248.3860478075
2016-08-05,1692901.2244335175,5791381.386843999,7484282.611277517,3205.11,3148.630175,3335.3061360000006,0.6,7484282.611277517,4490569.56676651,2993713.044511007
2016-08-08,1692901.2244335175,5861064.588196999,7553965.812630517,3234.183,3150.273075,3332.98122,0.6,7553965.812630517,4532379.48757831,3021586.3250522073
2016-08-09,1692901.2244335175,5913166.996064001,7606068.220497519,3256.981,3151.886916666667,3330.742348,0.6,7606068.220497519,4563640.932298511,3042427.2881990075
2016-08-10,1692901.2244335175,5918386.219812998,7611287.444246516,3243.341,3153.4672666666665,3328.3987720000005,0.6,7611287.444246516,4566772.466547909,3044514.9776986064
2016-08-11,1692901.2244335175,5792791.484125999,7485692.708559517,3233.36,3154.982058333333,3325.539592,0.6,7485692.708559517,4491415.6251357095,2994277.0834238073
2016-08-12,1692901.2244335175,5843765.528953,7536666.753386518,3294.234,3156.443441666667,3323.248928,0.6,7536666.753386518,4522000.052031911,3014666.701354607
2016-08-15,1692901.2244335175,5948234.908163999,7641136.132597517,3393.424,3158.977283333333,3321.495216,1.0,7641136.132597517,7641136.132597517,0.0
2016-08-16,1692901.2244335175,6014060.387274,7706961.611707518,3378.245,3161.21645,3319.3804159999995,1.0,7706961.611707518,7706961.611707518,0.0
2016-08-17,1692901.2244335175,6022090.365697,7714991.590130517,3373.048,3165.002266666667,3316.535148,1.0,7714991.590130517,7714991.590130517,0.0
2016-08-18,1692901.2244335175,6005839.160938999,7698740.385372516,3364.485,3168.4727166666667,3313.726412,1.0,7698740.385372516,7698740.385372516,0.0
2016-08-19,1692901.2244335175,6023816.582289001,7716717.806722518,3365.02,3172.5356583333332,3311.1219880000003,1.0,7716717.806722518,7716717.806722518,0.0
2016-08-22,1692901.2244335175,5960414.944372,7653316.168805517,3336.795,3175.9198333333334,3308.167316,1.0,7653316.168805517,7653316.168805517,0.0
2016-08-23,1692901.2244335175,5953067.0809,7645968.305333517,3341.83,3178.3406416666667,3305.2404760000004,1.0,7645968.305333517,7645968.305333517,0.0
2016-08-24,1692901.2244335175,5957955.159185999,7650856.383619517,3329.863,3180.60265,3302.2484400000003,1.0,7650856.383619517,7650856.383619517,0.0
2016-08-25,1692901.2244335175,5893143.992799999,7586045.217233516,3308.972,3182.395,3300.1826800000003,1.0,7586045.217233516,7586045.217233516,0.0
2016-08-26,1692901.2244335175,5948065.851000003,7640967.075433521,3307.09,3184.080416666666,3297.8664959999996,1.0,7640967.075433521,7640967.075433521,0.0
2016-08-29,1692901.2244335175,5940723.871034,7633625.095467517,3307.781,3185.747983333333,3296.051804,1.0,7633625.095467517,7633625.095467517,0.0
2016-08-30,1692901.2244335175,5954499.390641999,7647400.615075516,3311.987,3187.74865,3294.941608,1.0,7647400.615075516,7647400.615075516,0.0
2016-08-31,1692901.2244335175,5983288.208682999,7676189.433116516,3327.794,3190.370716666667,3295.150648,1.0,7676189.433116516,7676189.433116516,0.0
2016-09-01,1692901.2244335175,5965585.737524001,7658486.961957518,3301.577,3192.7314916666664,3296.1852480000002,1.0,7658486.961957518,7658486.961957518,0.0
2016-09-02,1692901.2244335175,5915545.715548002,7608446.93998152,3314.114,3194.8016916666666,3297.338936,1.0,7608446.93998152,7608446.93998152,0.0
2016-09-05,1692901.2244335175,5935481.902760998,7628383.127194516,3319.68,3196.842525,3297.7951040000003,1.0,7628383.127194516,7628383.127194516,0.0
2016-09-06,1692901.2244335175,6072532.117979001,7765433.342412518,3342.626,3198.9474666666665,3297.796464,1.0,7765433.342412518,7765433.342412518,0.0
2016-09-07,1692901.2244335175,6045978.738376999,7738879.962810516,3340.817,3200.752575,3297.693588,1.0,7738879.962810516,7738879.962810516,0.0
2016-09-08,1692901.2244335175,6052765.093059,7745666.317492517,3339.564,3202.14925,3297.603512,1.0,7745666.317492517,7745666.317492517,0.0
2016-09-09,1692901.2244335175,6072728.249714002,7765629.474147519,3318.044,3202.7209749999997,3297.4123600000003,1.0,7765629.474147519,7765629.474147519,0.0
2016-09-12,1692901.2244335175,5910944.316148,7603845.540581517,3262.604,3203.027758333333,3297.4608359999997,0.6,7603845.540581517,4562307.32434891,3041538.216232607
2016-09-13,1692901.2244335175,5933004.840578998,7625906.065012516,3260.333,3203.2297666666664,3297.166076,0.6,7625906.065012516,4575543.63900751,3050362.426005007
2016-09-14,1692901.2244335175,5886944.253649,7579845.478082517,3238.73,3203.7037583333336,3296.523776,0.6,7579845.478082517,4547907.28684951,3031938.1912330072
2016-09-19,1692901.2244335175,5933954.415309,7626855.639742518,3263.124,3204.247983333333,3296.146028,0.6,7626855.639742518,4576113.383845511,3050742.255897007
2016-09-20,1692901.2244335175,5932426.877383,7625328.101816518,3257.403,3204.978608333333,3295.786888,0.6,7625328.101816518,4575196.86108991,3050131.240726608
2016-09-21,1692901.2244335175,5934215.561271001,7627116.785704518,3266.636,3206.0721583333334,3295.728904,0.6,7627116.785704518,4576270.07142271,3050846.7142818077
2016-09-22,1692901.2244335175,5945602.220695999,7638503.445129517,3291.121,3206.6958749999994,3296.28446,0.6,7638503.445129517,4583102.067077709,3055401.378051807
2016-09-23,1692901.2244335175,5893535.277141,7586436.501574518,3275.667,3207.1757,3296.150136,0.6,7586436.501574518,4551861.900944711,3034574.6006298074
2016-09-26,1692901.2244335175,5734009.660929,7426910.885362517,3220.284,3207.162275,3296.0832760000003,0.6,7426910.885362517,4456146.53121751,2970764.354145007
2016-09-27,1692901.2244335175,5812342.458076001,7505243.682509519,3240.755,3206.9645166666664,3296.041204,0.6,7505243.682509519,4503146.209505712,3002097.4730038075
2016-09-28,1692901.2244335175,5809029.139384,7501930.363817517,3230.89,3206.742533333333,3295.731776,0.6,7501930.363817517,4501158.21829051,3000772.145527007
2016-09-29,1692901.2244335175,5800977.251829,7493878.476262517,3244.387,3207.0350083333333,3295.3532040000005,0.6,7493878.476262517,4496327.08575751,2997551.3905050075
2016-09-30,1692901.2244335175,5834987.726578002,7527888.95101152,3253.285,3207.598,3295.3142319999997,0.6,7527888.95101152,4516733.370606911,3011155.5804046085
2016-10-10,1692901.2244335175,5963111.083601001,7656012.308034519,3293.869,3208.1294416666665,3295.349712,0.6,7656012.308034519,4593607.384820711,3062404.923213808
2016-10-11,1692901.2244335175,6005939.314585001,7698840.539018519,3306.557,3208.8636666666666,3295.6481360000002,1.0,7698840.539018519,7698840.539018519,0.0
2016-10-12,1692901.2244335175,5986266.847617001,7679168.072050519,3300.01,3209.185558333333,3295.877168,1.0,7679168.072050519,7679168.072050519,0.0
2016-10-13,1692901.2244335175,5968875.972176,7661777.196609518,3302.646,3209.4090083333335,3296.372336,1.0,7661777.196609518,7661777.196609518,0.0
2016-10-14,1692901.2244335175,5962489.420183003,7655390.64461652,3305.848,3209.6893666666665,3296.7839360000003,1.0,7655390.64461652,7655390.64461652,0.0
2016-10-17,1692901.2244335175,5906547.867975,7599449.092408517,3277.879,3210.10125,3296.709524,0.6,7599449.092408517,4559669.45544511,3039779.6369634075
2016-10-18,1692901.2244335175,6028071.548901,7720972.773334518,3321.332,3210.7931583333334,3296.6343880000004,1.0,7720972.773334518,7720972.773334518,0.0
2016-10-19,1692901.2244335175,6033298.330365999,7726199.554799516,3316.241,3211.91995,3296.10858,1.0,7726199.554799516,7726199.554799516,0.0
2016-10-20,1692901.2244335175,6063841.380841,7756742.605274517,3318.604,3213.2366249999995,3295.602824,1.0,7756742.605274517,7756742.605274517,0.0
2016-10-21,1692901.2244335175,6004770.753371,7697671.977804517,3327.74,3214.5102833333335,3295.2893360000003,1.0,7697671.977804517,7697671.977804517,0.0
2016-10-24,1692901.2244335175,6034911.424774002,7727812.649207519,3367.578,3216.2231583333337,3294.812388,1.0,7727812.649207519,7727812.649207519,0.0
2016-10-25,1692901.2244335175,6110193.539192,7803094.763625517,3367.455,3217.792275,3294.1459480000003,1.0,7803094.763625517,7803094.763625517,0.0
