code,buy_date,sell_date,shares,avg_cost,sell_price,loss_amount,return,holding_days,max_position_value,name,industry,contribution
002459,2016-05-04,2017-05-03 00:00:00,3600,8.8964213338,7.8504386031,-3765.5378305199984,-0.11757342547682825,364,32027.116801679997,晶澳科技,电气设备,4.855416878946465e-05
002587,2017-05-03,2017-11-01 00:00:00,8000,7.402799043639999,6.935733323999999,-3736.525757119999,-0.06309312422053015,182,68273.034901071,奥拓电子,元器件,4.8180076914094644e-05
002051,2008-05-06,2008-11-03 00:00:00,2000,3.283774494,1.42544806506,-3716.6528578800003,-0.5659117068895779,181,15214.596489092,中工国际,建筑工程,4.792382876377353e-05
300461,2018-11-01,2019-02-01 00:00:00,600,22.88286,16.70328,-3707.748000000001,-0.27005278186380555,92,68228.15999999999,田中精机,专用机械,4.780900639522705e-05
600222,2006-08-01,2006-11-01 00:00:00,3700,4.03192518729,3.03760899036,-3678.9699286409996,-0.24661077543413323,92,26468.388774828,太龙药业,中成药,4.743793182445126e-05
002190,2011-05-04,2011-11-01 00:00:00,1800,20.801793012,18.7583515713,-3678.194593260001,-0.09823390894819473,181,37443.2274216,成飞集成,汽车配件,4.742793437743258e-05
600621,2007-08-01,2007-11-01 00:00:00,2900,8.951099407249998,7.688224030050001,-3662.3385938799934,-0.14108606325800876,92,25958.188281024995,华鑫股份,证券,4.722348154629047e-05
300525,2019-11-01,2020-05-07 00:00:00,4600,10.89990729828,10.10403017568,-3661.0347639600013,-0.07301687076967978,188,50139.573572088004,博思软件,软件服务,4.720666950486177e-05
600438,2017-11-01,2018-05-03 00:00:00,9000,10.680448058279998,10.273841874,-3659.4556585199775,-0.038070142943560925,183,73223.14299299999,通威股份,电气设备,4.7186307964088006e-05
000717,2005-02-01,2005-05-10 00:00:00,4200,3.46985530892,2.60099452188,-3649.215305568,-0.2504025988652636,98,42098.92944457199,中南股份,普钢,4.7054265252509316e-05
000690,2006-11-01,2007-02-01 00:00:00,10000,3.0161243142029996,2.6538060375,-3623.1827670299976,-0.12012710318233055,92,34552.98211365,宝新能源,火力发电,4.671859254728573e-05
600325,2008-02-01,2008-05-06 00:00:00,4200,7.038966975039999,6.17885400096,-3612.4744911359953,-0.12219306854683909,95,29563.661295167996,华发股份,区域地产,4.658051627276594e-05
002648,2021-08-03,2021-11-02 00:00:00,4900,18.1709142615,17.438365179,-3589.490504249984,-0.04031437669881588,91,89037.47988135,卫星化学,化工原料,4.628415266444597e-05
600742,2008-05-06,2008-11-03 00:00:00,3000,2.18705646159,0.99213032655,-3584.7784051200006,-0.54636272818091,181,6561.169384770001,富维股份,汽车配件,4.622339320144031e-05
000670,2009-05-05,2009-11-03 00:00:00,5000,5.429424,4.71528,-3570.7200000000007,-0.13153218462952976,182,469143.67500000005,盈方微,元器件,4.60421191827398e-05
000716,2007-11-01,2008-05-06 00:00:00,6800,3.2053765744,2.6814914244000003,-3562.419019999996,-0.1634395016747956,187,34418.673725436,黑芝麻,食品,4.593508342790779e-05
002061,2013-05-03,2013-11-01 00:00:00,12700,2.7200881707999995,2.44168515072,-3535.7183550159925,-0.10235073372570813,182,73691.05132388999,浙江交科,建筑工程,4.559079566536917e-05
000650,2008-05-06,2008-11-03 00:00:00,2800,2.35169363429,1.09065164661,-3530.9175655040003,-0.536227155311717,181,6584.7421760120005,仁和药业,中成药,4.5528892597393413e-05
688122,2020-11-03,2021-05-07 00:00:00,2300,36.15342138407999,34.623562739040004,-3518.6748835919693,-0.042315736283638494,185,83152.86918338398,西部超导,小金属,4.537103115216385e-05
000969,2005-02-01,2005-08-02 00:00:00,5700,2.57398916775,1.95903862038,-3505.2181200090004,-0.23890953197271858,182,22725.440737999998,安泰科技,小金属,4.519751491098532e-05
600249,2008-05-06,2009-05-05 00:00:00,400,16.547834623319996,7.80312517389,-3497.883779771999,-0.5284503772539844,364,39305.3084424,两面针,日用化工,4.510294334913819e-05
600517,2008-05-06,2008-11-03 00:00:00,800,7.859578686959999,3.48807595248,-3497.202187583999,-0.5562006449191552,181,39538.229704973994,国网英大,多元金融,4.5094154659811134e-05
601992,2019-05-07,2019-11-01 00:00:00,13500,2.93077412628,2.6724764484,-3487.0186513799986,-0.08813291872746754,178,39565.45070478,金隅集团,水泥,4.496284456335822e-05
000426,2012-11-01,2013-05-03 00:00:00,2800,5.694802263149999,4.45001897655,-3485.3932024799965,-0.21858235441373597,183,15945.446336819996,兴业银锡,铅锌,4.494188545371665e-05
603053,2023-11-01,2024-02-01 00:00:00,3500,9.173914850099996,8.18563719897,-3458.971778954987,-0.10772692653880733,92,32108.701975349984,成都燃气,供气供热,4.4601198328734534e-05
600202,2006-05-09,2006-08-01 00:00:00,2000,8.609833676944499,6.8817834279,-3456.100498088997,-0.20070657737232356,84,66778.89380562399,哈空调,专用机械,4.4564175023675886e-05
301035,2022-11-01,2023-05-05 00:00:00,400,63.69399792755999,55.0815318315,-3444.986438423996,-0.135216290016134,185,25477.599171023998,润丰股份,农药化肥,4.442086643053499e-05
600359,2013-11-01,2014-05-06 00:00:00,3100,8.5085,7.40259,-3428.320999999999,-0.12997708174178757,186,55145.08999999999,新农开发,种植业,4.420597640775239e-05
600794,2008-05-06,2008-11-03 00:00:00,6000,1.10459770421,0.53982649314,-3388.6272664199996,-0.5112913134958217,181,6627.586225259999,保税科技,仓储物流,4.369415145023731e-05
002074,2011-05-04,2011-11-01 00:00:00,5000,7.608723021899999,6.93227429649,-3382.2436270499925,-0.08890436982171557,181,38043.615109499995,国轩高科,电气设备,4.361183855964564e-05
600206,2008-05-06,2008-11-03 00:00:00,1300,5.150191146099999,2.5503451419600003,-3379.7998053819983,-0.5048057305812312,181,39446.84511767999,有研新材,半导体,4.35803270637851e-05
300052,2013-11-01,2014-08-01 00:00:00,900,29.30178376125,25.57488445506,-3354.2093755709993,-0.1271901852991837,273,34094.05999999999,中青宝,互联网,4.325035506393757e-05
002466,2016-05-04,2016-11-01 00:00:00,1000,30.38799735972,27.03913415964,-3348.8632000800003,-0.11020348463367302,181,92589.497,天齐锂业,小金属,4.318141959738505e-05
300127,2011-11-01,2012-05-03 00:00:00,1100,11.490769189899998,8.4600139176,-3333.8307995299983,-0.26375564787811867,184,12639.846108889999,银河磁体,矿物制品,4.298758653914305e-05
600490,2005-11-01,2006-02-07 00:00:00,12100,0.7198532905199999,0.4452692849999999,-3322.466466792,-0.38144439865190993,98,73248.14210714001,鹏欣资源,铜,4.2841050837000285e-05
300611,2023-11-01,2024-05-07 00:00:00,3200,10.05701368672,9.02438034624,-3304.426689536001,-0.10267792931847786,188,32182.443797504,美力科技,汽车配件,4.260843960608585e-05
600248,2011-05-04,2011-08-02 00:00:00,5400,7.064033956980001,6.455199159179999,-3287.7079081200104,-0.08618797722488436,90,42147.624050532,陕建股份,建筑工程,4.239286176000852e-05
600563,2007-05-09,2007-11-01 00:00:00,1900,14.27124343381579,12.54412629702,-3281.5225599120017,-0.12102078874944955,176,38259.367146,法拉电子,元器件,4.231310570538092e-05
603613,2021-11-02,2022-05-06 00:00:00,600,51.10230679554,45.63814221396,-3278.4987489480004,-0.10692598679433563,185,30661.384077324,国联股份,互联网,4.227411562360732e-05
002107,2012-05-03,2012-11-01 00:00:00,14100,2.3618784188999995,2.12965245576,-3274.386080273992,-0.09832257294943836,182,97467.824454,沃华医药,中成药,4.222108542766706e-05
000049,2011-11-01,2012-11-01 00:00:00,1500,15.077679283333332,12.90232390086,-3263.033073709996,-0.14427653895503267,366,33311.89878016,德赛电池,电气设备,4.207469576919428e-05
000099,2006-05-09,2006-08-01 00:00:00,2700,4.756627675799999,3.550198248,-3257.3594550599973,-0.2536312509675448,84,12842.894724659996,中信海直,空运,4.2001538135417154e-05
600706,2011-11-01,2012-05-03 00:00:00,1100,11.734616974079998,8.77510778832,-3255.460104335998,-0.2522033051694068,184,66675.99420081599,曲江文旅,旅游景点,4.1977047239350196e-05
688198,2021-05-07,2022-05-06 00:00:00,500,110.27780731967998,103.76769707136,-3255.055124159988,-0.05903372951049046,364,55138.90365983999,佰仁医疗,医疗保健,4.1971825282565426e-05
000869,2007-11-01,2008-05-06 00:00:00,500,51.0046490954,44.5570531452,-3223.7979750999984,-0.12641192645282784,187,37402.88854302,张裕A,红黄酒,4.1568784612243285e-05
000856,2007-11-01,2008-05-06 00:00:00,2800,7.690480117319999,6.54174268902,-3216.4647992399964,-0.14937135403456636,187,125755.288737078,冀东装备,专用机械,4.147422806428259e-05
300120,2015-05-05,2015-11-03 00:00:00,5500,12.15834642022,11.57397128316,-3214.063253829992,-0.048063701827754324,182,66870.90531121,经纬辉开,元器件,4.144326169335735e-05
002272,2014-11-03,2015-05-05 00:00:00,8400,11.320930796174999,10.9383722784,-3213.491549309994,-0.03379214347854276,183,62062.534093559996,川润股份,机械基件,4.1435889934259164e-05
600933,2023-11-01,2024-05-07 00:00:00,1600,19.89729709968,17.89607289312,-3201.9587304959996,-0.10057769135850037,188,31835.675359488,爱柯迪,汽车配件,4.128718171341102e-05
600030,2007-05-09,2009-05-05 00:00:00,1900,12.1784914251,10.50417216315,-3181.206597705,-0.13748166365656833,727,23139.13370769,中信证券,证券,4.101959641653554e-05
002086,2012-11-01,2013-05-03 00:00:00,2600,6.03005997594,4.80843631044,-3176.2215303000003,-0.2025889743011331,183,67240.90452079,东方海洋,渔业,4.0955317204613294e-05
300239,2013-11-01,2014-05-06 00:00:00,5000,5.251852916309999,4.6177283493,-3170.622835049994,-0.12074301720078262,186,26259.264581549996,东宝生物,生物制药,4.088312565949953e-05
002469,2011-11-01,2012-05-03 00:00:00,2100,6.17507482592,4.67065083384,-3159.290383368001,-0.24362846353944578,184,64573.939155726,三维化学,化工原料,4.073700104290261e-05
000913,2016-11-01,2017-05-03 00:00:00,4800,15.492249772999998,14.83470685359,-3156.2060131679914,-0.042443346127556514,183,74362.79891039999,钱江摩托,摩托车,4.069723008904665e-05
000958,2013-05-03,2013-11-01 00:00:00,14300,2.422375956,2.2026439512,-3142.167668640006,-0.0907092907092909,182,39555.640893769,电投产融,新型电力,4.0516214738673095e-05
600864,2013-05-03,2013-11-01 00:00:00,4300,9.52249972674,8.7938031942,-3133.395089921996,-0.07652366011560563,182,34688.21742586199,哈投股份,证券,4.040309802415205e-05
600782,2006-08-01,2006-11-01 00:00:00,9300,1.6393014537899997,1.30294296279,-3128.133966299997,-0.20518403751936676,92,30843.863708658,新钢股份,普钢,4.033525924630355e-05
002685,2013-08-01,2013-11-01 00:00:00,10500,3.008188183,2.7106368498,-3124.288998599999,-0.0989138029600457,92,74029.25984454,华东重机,机床制造,4.0285680880848655e-05
600192,2007-08-01,2007-11-01 00:00:00,2100,12.36774731192,10.88027986896,-3123.6816302159996,-0.12026987659477673,92,25972.269355032,长城电工,电气设备,4.027784925934825e-05
600467,2008-05-06,2009-05-05 00:00:00,900,6.707820879759999,3.24354488832,-3117.848392295999,-0.5164532645606286,364,16197.469069781999,好当家,渔业,4.02026334385799e-05
002120,2012-11-01,2013-05-03 00:00:00,5100,3.07837303774,2.47027735989,-3101.287957035001,-0.19753800803051347,183,74870.60963382,韵达股份,仓储物流,3.998909736350123e-05
601279,2023-11-01,2024-05-07 00:00:00,5600,5.846627066279999,5.29908315246,-3066.2459173919965,-0.09365124671247116,188,32741.111571167996,英利汽车,汽车配件,3.9537252983194314e-05
600771,2013-11-01,2014-05-06 00:00:00,1500,17.334956719079997,15.29314129026,-3062.723143229997,-0.11778601250112386,186,66290.22399999999,广誉远,中成药,3.949182909450502e-05
002124,2012-11-01,2013-05-03 00:00:00,9700,1.6404643254999998,1.32586458822,-3051.617451615998,-0.19177481179550337,183,15912.503957349998,天邦食品,农业综合,3.934862840195604e-05
002259,2010-11-02,2011-05-04 00:00:00,9000,4.43008220655,4.09169815605,-3045.4564545000017,-0.07638324408510744,183,74482.47903095998,升达林业,供气供热,3.926918633887094e-05
001209,2023-11-01,2024-05-07 00:00:00,1900,16.691092177759998,15.09121490877,-3039.7668110809955,-0.09585216185683465,188,31713.075137743996,洪兴股份,服饰,3.919582207608775e-05
600033,2006-05-09,2006-08-01 00:00:00,8200,1.6203362174999998,1.25070580224,-3030.969405131999,-0.22811957868244093,84,13286.756983499998,福建高速,路桥,3.908238523052085e-05
002767,2021-08-03,2021-11-02 00:00:00,6700,13.201734546,12.7493872506,-3030.7268791800066,-0.034264232008592965,91,88451.62145820001,先锋电子,电器仪表,3.907925801562119e-05
300475,2021-11-02,2022-05-06 00:00:00,1700,19.9587629241,18.1765714338,-3029.7255335100012,-0.08929368503836588,185,33929.89697097,香农芯创,元器件,3.906634631246846e-05
300250,2019-05-07,2019-11-01 00:00:00,2600,14.714699999999995,13.55643,-3011.501999999986,-0.07871516238863141,178,38258.21999999999,初灵信息,软件服务,3.883136566380411e-05
600256,2013-05-03,2013-11-01 00:00:00,4900,7.063029373399999,6.4491990453,-3007.768607689994,-0.08690751455908408,182,59084.929623719996,广汇能源,石油开采,3.878322599065903e-05
603390,2023-11-01,2024-05-07 00:00:00,3900,8.4037108155,7.634247860249999,-3000.9055254750065,-0.09156228386997634,188,33790.751506512,通达电气,汽车配件,3.8694730995447034e-05
000807,2005-02-01,2005-05-10 00:00:00,11900,1.2373459097999997,0.9860558571,-2990.3516271299964,-0.20308795681929992,98,64155.892762962,云铝股份,铝,3.8558645319324716e-05
002019,2008-05-06,2009-05-05 00:00:00,800,7.912758213359999,4.22001128448,-2954.1975431039996,-0.4666826445733069,364,18189.62145,亿帆医药,化学制药,3.809246184773699e-05
002135,2012-11-01,2013-02-01 00:00:00,3000,5.288601127809999,4.30841290437,-2940.564670319997,-0.18533979019247637,92,15865.803383429997,东南网架,钢加工,3.7916674792598474e-05
000949,2008-05-06,2009-05-05 00:00:00,1300,5.159529825449999,2.9200285485,-2911.351660034999,-0.4340514257526705,364,26384.638984703994,新乡化纤,化纤,3.7539991966381785e-05
300238,2012-08-01,2012-11-01 00:00:00,1800,11.34677474931,9.72957555513,-2910.958549524002,-0.14252501084313351,92,71900.82824925,冠昊生物,医疗保健,3.7534923061231193e-05
002380,2016-05-04,2016-11-01 00:00:00,1000,31.914834952,29.01814779501,-2896.6871569899977,-0.0907630310902946,181,54554.007479971995,科远智慧,软件服务,3.73509027079259e-05
600039,2007-11-01,2008-05-06 00:00:00,20800,1.04915312502,0.91059517332,-2882.005395359999,-0.1320664718959481,187,33386.45488378199,四川路桥,建筑工程,3.716159091120676e-05
600499,2005-02-01,2005-05-10 00:00:00,23900,0.6185549369999999,0.49863087,-2866.1852012999966,-0.19387779456038823,98,14783.462994299996,科达制造,专用机械,3.6957599766450316e-05
000607,2012-11-01,2013-05-03 00:00:00,3100,5.000601565959999,4.07697499395,-2863.2423732309967,-0.18470309218340697,183,68572.085878296,华媒控股,广告包装,3.691965390659931e-05
300234,2019-05-07,2019-11-01 00:00:00,6400,6.175275356249999,5.7301620021,-2848.725466559995,-0.07207992007991992,178,54834.80546544,开尔新材,陶瓷,3.673246780768621e-05
600874,2009-05-05,2009-11-03 00:00:00,4800,5.5845881372531245,4.9958428563,-2825.977348574996,-0.10542322307096919,182,23528.464255295996,创业环保,环境保护,3.643914557590989e-05
300355,2017-05-03,2018-05-03 00:00:00,6300,9.37389015563,8.927504289269999,-2812.230958068011,-0.04762012984458752,365,59055.507980469,蒙草生态,环境保护,3.626189478333722e-05
603507,2020-05-07,2020-11-03 00:00:00,3900,13.80761790408,13.09065877746,-2796.1405938180033,-0.05192489621313656,180,53849.709825912,振江股份,电气设备,3.605441996915617e-05
300761,2024-05-07,2024-11-01 00:00:00,3100,21.31752174552,20.4175753866,-2789.8337126520037,-0.0422162749339815,178,66084.317411112,立华股份,农业综合,3.597309682583596e-05
601007,2011-05-04,2011-08-02 00:00:00,6000,6.39279979338,5.928662682720001,-2784.8226639599966,-0.07260310437699491,90,77871.39708348,金陵饭店,酒店餐饮,3.5908482602063756e-05
600198,2007-11-01,2008-02-01 00:00:00,1200,17.017,14.71527,-2762.075999999999,-0.1352606217312099,92,20420.399999999998,大唐电信,通信设备,3.561517911899705e-05
600468,2010-11-02,2011-05-04 00:00:00,2600,14.884377007499998,13.8259447155,-2751.923959199993,-0.07111028506377326,183,38699.380219499995,百利电气,电气设备,3.548427513535736e-05
688606,2022-05-06,2022-11-01 00:00:00,200,74.04942745199999,60.39283136535,-2731.319217329998,-0.18442541092572817,179,14809.885490399998,奥泰生物,医疗保健,3.52185903488415e-05
688536,2025-05-07,2025-08-01 00:00:00,400,156.07323731999998,149.25137482440002,-2728.7449982399835,-0.04370936755552113,86,62429.29492799999,思瑞浦,半导体,3.5185397462772326e-05
601998,2009-11-03,2010-05-05 00:00:00,9800,3.1391582722499995,2.86088370255,-2727.0907830599976,-0.08864623748344669,183,30763.751068049995,中信银行,银行,3.5164067430602115e-05
002299,2011-02-01,2011-05-04 00:00:00,10000,12.5046760839,12.23282568924,-2718.503946599995,-0.02173989896547679,92,157705.59141336996,圣农发展,农业综合,3.505334574206475e-05
000428,2007-08-01,2007-11-01 00:00:00,2700,9.541642109999998,8.535236919299999,-2717.294014889997,-0.10547505126452483,92,27245.217999999997,华天酒店,酒店餐饮,3.5037744457171314e-05
002967,2021-02-02,2021-05-07 00:00:00,2900,34.39242290484,33.46468038144,-2690.4533178599977,-0.02697520107748619,94,99738.02642403598,广电计量,电器仪表,3.4691651072194886e-05
601519,2014-05-06,2014-11-03 00:00:00,2600,7.007000000000001,5.97402,-2685.7480000000005,-0.14742115027829317,181,65153.088,大智慧,软件服务,3.4630979049268786e-05
600597,2013-11-01,2014-05-06 00:00:00,1400,17.97859023961,16.07239553598,-2668.672585082,-0.10602581616384565,186,25170.026335454,光明乳业,乳制品,3.4410802645420456e-05
000923,2005-08-02,2005-11-01 00:00:00,6900,2.4501131655,2.06354323116,-2667.3325469459983,-0.15777635897936637,91,37642.691267181006,河钢资源,普钢,3.439352372252334e-05
600230,2012-11-01,2013-05-03 00:00:00,1400,11.022598767179998,9.12068880138,-2662.6739521199975,-0.17254642085521354,183,15431.638274051997,沧州大化,化工原料,3.43334541628259e-05
600236,2007-05-09,2007-11-01 00:00:00,5000,4.600740144,4.06977390225,-2654.8312087500035,-0.11540887447043802,176,23003.70072,桂冠电力,水力发电,3.4232327072222076e-05
002888,2024-11-01,2025-05-07 00:00:00,1800,18.966143196,17.4963709152,-2645.5901054400015,-0.0774945261991895,187,34139.0577528,惠威科技,元器件,3.411316903687371e-05
300359,2016-05-04,2016-11-01 00:00:00,1100,27.85307502978,25.4546771427,-2638.2376757880015,-0.08610890842449814,181,30638.382532758,全通教育,文教休闲,3.4018364223749155e-05
002374,2012-11-01,2013-05-03 00:00:00,3700,4.205266665599999,3.5014538412,-2604.1074502799966,-0.16736461213205378,183,31063.031999999992,中锐股份,广告包装,3.3578277095502376e-05
002673,2019-05-07,2019-11-01 00:00:00,4500,8.76291639223,8.18570052558,-2597.471399925002,-0.06587029258453414,178,39433.123765035,西部证券,证券,3.3492709528919915e-05
600826,2007-11-01,2008-05-06 00:00:00,3600,6.078904281449999,5.35804247412,-2595.102506387995,-0.11858416812545236,187,32408.692834517995,兰生股份,文教休闲,3.3462164182725845e-05
600590,2005-02-01,2005-08-02 00:00:00,6500,2.2790643876,1.88098720992,-2587.5016549200004,-0.17466692904591463,182,67185.04569176398,泰豪科技,通信设备,3.336415613135813e-05
002311,2012-05-03,2012-11-01 00:00:00,4200,7.8297032814,7.215826670279999,-2578.2817667040013,-0.07840356001463122,182,66725.230572,海大集团,饲料,3.3245271650891286e-05
600408,2005-02-01,2005-08-02 00:00:00,3900,3.7156497377999993,3.0552424992,-2575.588230539998,-0.1777366773518917,182,38339.30099999999,安泰集团,焦炭加工,3.3210540248516966e-05
300225,2020-11-03,2021-05-07 00:00:00,4300,19.32260852522,18.72792358974,-2557.1452225640005,-0.03077663839764766,185,83087.216658446,金力泰,染料涂料,3.29727296189187e-05
300277,2019-11-01,2020-05-07 00:00:00,6400,7.86152893526,7.462162827539999,-2555.9430894080037,-0.05080005569003132,188,83752.40095622398,汽轮科技,机械基件,3.2957228891322606e-05
301270,2025-05-07,2025-11-03 00:00:00,1600,39.33565087452,37.7384015223,-2555.598963551995,-0.04060564187218341,180,62937.041399231995,汉仪股份,软件服务,3.2952791611536954e-05
600894,2023-05-05,2023-11-01 00:00:00,12000,5.986610932802499,5.77528737156,-2535.882734909986,-0.03529936446756399,180,68397.21496607999,广日股份,运输设备,3.2698563626993355e-05
300265,2020-05-07,2020-11-03 00:00:00,4500,12.2091344375,11.65036283514,-2514.472210620001,-0.045766684380487255,180,114078.03961554,通光线缆,电气设备,3.242248879863257e-05
600199,2007-05-09,2007-08-01 00:00:00,5200,5.3931862359375,4.91076976455,-2508.565651214997,-0.08944925138555704,84,76189.76867502,金种子酒,白酒,3.234632754485598e-05
002671,2016-05-04,2016-11-01 00:00:00,2400,13.372763474069998,12.33229807728,-2497.116952295994,-0.07780481564692865,181,64370.306,龙泉股份,水泥,3.21987039955113e-05
002064,2019-05-07,2019-11-01 00:00:00,9400,4.89595673396617,4.6303581069,-2496.6270944219928,-0.054248564989055836,178,39358.45345632199,华峰化学,化纤,3.219238759584474e-05
000889,2010-11-02,2011-05-04 00:00:00,5100,7.794407420799999,7.306547818319999,-2488.0839726479976,-0.06259098044812328,183,39751.47784607999,中嘉博创,通信设备,3.2082229579839306e-05
002847,2020-11-03,2021-05-07 00:00:00,1500,54.90677912719999,53.25697113858,-2474.7119829299854,-0.030047437035014557,185,82360.16869079998,盐津铺子,食品,3.1909806442682905e-05
600547,2008-11-03,2009-05-05 00:00:00,1900,10.71918143296,9.418549023,-2471.201578923997,-0.1213369153320546,183,39056.095178100004,山东黄金,黄金,3.186454205913469e-05
688162,2025-11-03,2026-05-07 00:00:00,2700,33.69629423159999,32.7865102704,-2456.4166952399773,-0.026999525673265468,185,90979.99442531998,巨一科技,专用机械,3.1673900570392205e-05
000899,2013-05-03,2013-11-01 00:00:00,7800,4.42789082736,4.11375588624,-2450.252540735999,-0.0709445994420087,182,68660.06467319999,赣能股份,火力发电,3.1594417794836294e-05
600269,2006-05-09,2006-08-01 00:00:00,7000,1.8820416615,1.53448839558,-2432.87286144,-0.18466821060857797,84,13174.2916305,赣粤高速,路桥,3.1370318099115495e-05
