date,cash,stock_value,total_value
2021-04-13,118031.1112951983,7577046.026543002,7695077.1378382
2021-04-14,118031.1112951983,7693669.438864001,7811700.550159199
2021-04-15,118031.1112951983,7634480.469235997,7752511.580531195
2021-04-16,118031.1112951983,7664514.5481980005,7782545.659493199
2021-04-19,118031.1112951983,7868057.189441999,7986088.3007371975
2021-04-20,118031.1112951983,7904136.841987002,8022167.9532822
2021-04-21,118031.1112951983,7913818.98442,8031850.095715198
2021-04-22,118031.1112951983,7926920.796675,8044951.907970198
2021-04-23,118031.1112951983,7954448.483488998,8072479.5947841965
2021-04-26,118031.1112951983,7934842.891010002,8052874.0023052
2021-04-27,118031.1112951983,7965954.069057,8083985.180352198
2021-04-28,118031.1112951983,8072936.835367002,8190967.9466622
2021-04-29,118031.1112951983,8078350.164423003,8196381.275718201
2021-04-30,118031.1112951983,8072715.459002001,8190746.570297199
2021-05-06,118031.1112951983,8056573.162523999,8174604.273819197
2021-05-07,1497967.4137829244,6427942.362518999,7925909.776301923
2021-05-10,1497967.4137829244,6466870.000104997,7964837.413887922
2021-05-11,1497967.4137829244,6473626.535460998,7971593.949243923
2021-05-12,1497967.4137829244,6532723.720678002,8030691.134460926
2021-05-13,1497967.4137829244,6471382.790410998,7969350.204193923
2021-05-14,1497967.4137829244,6584358.848672998,8082326.262455923
2021-05-17,1497967.4137829244,6531995.744113001,8029963.157895925
2021-05-18,1497967.4137829244,6579246.668306,8077214.082088924
2021-05-19,1497967.4137829244,6602288.713726997,8100256.127509922
2021-05-20,1497967.4137829244,6596173.609703001,8094141.023485925
2021-05-21,1497967.4137829244,6597914.074684999,8095881.488467923
2021-05-24,1497967.4137829244,6620623.611569003,8118591.025351928
2021-05-25,1497967.4137829244,6706583.381758001,8204550.795540925
2021-05-26,1497967.4137829244,6681474.0244809985,8179441.438263923
2021-05-27,1497967.4137829244,6785210.972868005,8283178.386650929
2021-05-28,1497967.4137829244,6706176.602151995,8204144.015934919
2021-05-31,1497967.4137829244,6796147.567765,8294114.981547925
2021-06-01,1497967.4137829244,6810453.569446997,8308420.983229921
2021-06-02,1497967.4137829244,6744389.264169,8242356.6779519245
2021-06-03,1497967.4137829244,6753110.697539,8251078.111321924
2021-06-04,1497967.4137829244,6808761.6502300035,8306729.064012928
2021-06-07,1497967.4137829244,6878435.582244001,8376402.996026926
2021-06-08,1497967.4137829244,6842853.965626002,8340821.379408927
2021-06-09,1497967.4137829244,6853795.914362,8351763.328144925
2021-06-10,1497967.4137829244,6898087.448302003,8396054.862084927
2021-06-11,1497967.4137829244,6875287.678996003,8373255.092778928
2021-06-15,1497967.4137829244,6874728.914305001,8372696.328087925
2021-06-16,1497967.4137829244,6740088.602893001,8238056.016675926
2021-06-17,1497967.4137829244,6788225.559639001,8286192.973421926
2021-06-18,1497967.4137829244,6882889.303261997,8380856.717044922
2021-06-21,1497967.4137829244,6960673.2543199975,8458640.668102922
2021-06-22,1497967.4137829244,7017210.586337001,8515178.000119925
2021-06-23,1497967.4137829244,7086568.700379002,8584536.114161927
2021-06-24,1497967.4137829244,7006847.789222996,8504815.203005921
2021-06-25,1497967.4137829244,7063511.4679550035,8561478.881737929
2021-06-28,1497967.4137829244,7115294.934723004,8613262.34850593
2021-06-29,1497967.4137829244,7024822.717496996,8522790.13127992
2021-06-30,1497967.4137829244,7078470.103411,8576437.517193925
2021-07-01,1497967.4137829244,7055599.786478,8553567.200260924
2021-07-02,1497967.4137829244,6960776.646889002,8458744.060671926
2021-07-05,1497967.4137829244,7058948.132289001,8556915.546071924
2021-07-06,1497967.4137829244,7037200.415317999,8535167.829100924
2021-07-07,1497967.4137829244,7117900.260156999,8615867.673939925
2021-07-08,1497967.4137829244,7128302.427182997,8626269.840965921
2021-07-09,1497967.4137829244,7162869.536759,8660836.950541925
2021-07-12,1497967.4137829244,7336964.872277,8834932.286059923
2021-07-13,1497967.4137829244,7422778.478531002,8920745.892313927
2021-07-14,1497967.4137829244,7352855.204981001,8850822.618763926
2021-07-15,1497967.4137829244,7348710.723607,8846678.137389924
2021-07-16,1497967.4137829244,7302677.968198997,8800645.38198192
2021-07-19,1497967.4137829244,7274722.345681995,8772689.75946492
2021-07-20,1497967.4137829244,7280144.976357001,8778112.390139926
2021-07-21,1497967.4137829244,7456379.141233997,8954346.555016922
2021-07-22,1497967.4137829244,7424239.114663002,8922206.528445926
2021-07-23,1497967.4137829244,7301077.164366,8799044.578148924
2021-07-26,1497967.4137829244,7198824.342664001,8696791.756446924
2021-07-27,1497967.4137829244,7040349.784446,8538317.198228925
2021-07-28,1497967.4137829244,6887144.362427003,8385111.776209927
2021-07-29,1497967.4137829244,7106978.291735999,8604945.705518924
2021-07-30,1497967.4137829244,7129816.684640998,8627784.098423922
2021-08-02,1497967.4137829244,7255975.044112,8753942.457894925
2021-08-03,1476595.6903324686,7262974.917903999,8739570.608236467
2021-08-04,1476595.6903324686,7409946.060165999,8886541.750498468
2021-08-05,1476595.6903324686,7414663.855905999,8891259.546238467
2021-08-06,1476595.6903324686,7365215.526919001,8841811.217251468
2021-08-09,1476595.6903324686,7453356.562472003,8929952.252804471
2021-08-10,1476595.6903324686,7452668.471423999,8929264.161756467
2021-08-11,1476595.6903324686,7525164.885815,9001760.576147469
2021-08-12,1476595.6903324686,7517438.026160004,8994033.716492472
2021-08-13,1476595.6903324686,7530278.905442001,9006874.59577447
2021-08-16,1476595.6903324686,7503763.972565998,8980359.662898466
2021-08-17,1476595.6903324686,7285048.477442002,8761644.16777447
2021-08-18,1476595.6903324686,7364379.803172999,8840975.493505467
2021-08-19,1476595.6903324686,7375771.658768997,8852367.349101465
2021-08-20,1476595.6903324686,7300429.235715998,8777024.926048467
2021-08-23,1476595.6903324686,7526749.1809990015,9003344.87133147
2021-08-24,1476595.6903324686,7638576.577902001,9115172.268234469
2021-08-25,1476595.6903324686,7696489.849736997,9173085.540069465
2021-08-26,1476595.6903324686,7602610.079615,9079205.76994747
2021-08-27,1476595.6903324686,7623350.869223997,9099946.559556466
2021-08-30,1476595.6903324686,7666160.210153998,9142755.900486466
2021-08-31,1476595.6903324686,7608653.970373002,9085249.66070547
2021-09-01,1476595.6903324686,7557047.103307003,9033642.793639472
2021-09-02,1476595.6903324686,7557347.938337997,9033943.628670465
2021-09-03,1476595.6903324686,7481084.635334999,8957680.325667467
2021-09-06,1476595.6903324686,7638123.719073,9114719.40940547
2021-09-07,1476595.6903324686,7746382.552685999,9222978.243018467
2021-09-08,1476595.6903324686,7796762.235391001,9273357.92572347
2021-09-09,1476595.6903324686,7825475.307232999,9302070.997565467
2021-09-10,1476595.6903324686,7831483.236874002,9308078.927206472
2021-09-13,1476595.6903324686,7880335.8515610015,9356931.541893471
2021-09-14,1476595.6903324686,7835348.173061997,9311943.863394465
2021-09-15,1476595.6903324686,7873495.602649,9350091.292981468
2021-09-16,1476595.6903324686,7735412.415823999,9212008.106156468
2021-09-17,1476595.6903324686,7741510.435508999,9218106.125841469
2021-09-22,1476595.6903324686,7782048.054314002,9258643.744646471
2021-09-23,1476595.6903324686,7801447.0228309985,9278042.713163467
2021-09-24,1476595.6903324686,7743025.224916999,9219620.915249467
2021-09-27,1476595.6903324686,7499813.8548030015,8976409.54513547
2021-09-28,1476595.6903324686,7517518.678870001,8994114.369202469
2021-09-29,1476595.6903324686,7258868.176029003,8735463.866361473
2021-09-30,1476595.6903324686,7451286.523940997,8927882.214273466
2021-10-08,1476595.6903324686,7465814.323778002,8942410.01411047
2021-10-11,1476595.6903324686,7351220.932066,8827816.62239847
2021-10-12,1476595.6903324686,7210511.0430259975,8687106.733358465
2021-10-13,1476595.6903324686,7312890.867018999,8789486.557351466
2021-10-14,1476595.6903324686,7316339.573819,8792935.264151469
2021-10-15,1476595.6903324686,7300538.3277090015,8777134.01804147
2021-10-18,1476595.6903324686,7375256.407918,8851852.098250467
2021-10-19,1476595.6903324686,7446218.393071001,8922814.08340347
2021-10-20,1476595.6903324686,7473125.245479995,8949720.935812464
2021-10-21,1476595.6903324686,7467918.304616002,8944513.994948471
2021-10-22,1476595.6903324686,7432360.008693001,8908955.69902547
2021-10-25,1476595.6903324686,7518794.678997,8995390.369329467
2021-10-26,1476595.6903324686,7476757.433568999,8953353.123901468
2021-10-27,1476595.6903324686,7374043.175437997,8850638.865770467
2021-10-28,1476595.6903324686,7209442.1525759995,8686037.842908468
2021-10-29,1476595.6903324686,7352323.135098999,8828918.825431468
2021-11-01,1476595.6903324686,7398647.920070002,8875243.61040247
2021-11-02,4358762.953171978,4324699.999159002,8683462.95233098
2021-11-03,4358762.953171978,4329282.918831001,8688045.872002978
2021-11-04,4358762.953171978,4387164.781617998,8745927.734789975
2021-11-05,4358762.953171978,4301761.859749999,8660524.812921977
2021-11-08,4358762.953171978,4318528.0860709995,8677291.039242977
2021-11-09,4358762.953171978,4430663.401912001,8789426.35508398
2021-11-10,4358762.953171978,4437081.30641,8795844.259581978
2021-11-11,4358762.953171978,4463494.718457999,8822257.671629976
2021-11-12,4358762.953171978,4486364.475071,8845127.428242978
2021-11-15,4358762.953171978,4432285.376672,8791048.329843977
2021-11-16,4358762.953171978,4400080.272098,8758843.225269977
2021-11-17,4358762.953171978,4506989.469380002,8865752.422551978
2021-11-18,4358762.953171978,4543370.977882002,8902133.93105398
2021-11-19,4358762.953171978,4577312.043867999,8936074.997039977
2021-11-22,4358762.953171978,4656921.106938999,9015684.060110977
2021-11-23,4358762.953171978,4631071.313138001,8989834.266309978
2021-11-24,4358762.953171978,4621656.046259001,8980418.999430979
2021-11-25,4358762.953171978,4586278.271307001,8945041.224478979
2021-11-26,4358762.953171978,4611828.604918999,8970591.558090977
2021-11-29,4358762.953171978,4635022.819185,8993785.772356978
2021-11-30,4358762.953171978,4645102.0211499985,9003864.974321976
2021-12-01,4358762.953171978,4637002.010958,8995764.964129977
2021-12-02,4358762.953171978,4576912.777203001,8935675.730374979
2021-12-03,4358762.953171978,4594131.616271,8952894.569442978
2021-12-06,4358762.953171978,4534560.427168,8893323.380339976
2021-12-07,4358762.953171978,4438688.142282001,8797451.095453978
2021-12-08,4358762.953171978,4542531.369398001,8901294.322569977
2021-12-09,4358762.953171978,4552475.342073,8911238.295244977
2021-12-10,4358762.953171978,4561880.457134001,8920643.410305979
2021-12-13,4358762.953171978,4550651.176739998,8909414.129911976
2021-12-14,4358762.953171978,4510869.072882,8869632.026053978
2021-12-15,4358762.953171978,4482687.716892997,8841450.670064975
2021-12-16,4358762.953171978,4505540.887691002,8864303.84086298
2021-12-17,4358762.953171978,4432490.829335001,8791253.78250698
2021-12-20,4358762.953171978,4316725.557143002,8675488.510314979
2021-12-21,4358762.953171978,4363085.90766,8721848.860831978
2021-12-22,4358762.953171978,4379969.253536999,8738732.206708977
2021-12-23,4358762.953171978,4367433.328996001,8726196.282167979
2021-12-24,4358762.953171978,4253194.083449999,8611957.036621977
2021-12-27,4358762.953171978,4251999.521395002,8610762.47456698
2021-12-28,4358762.953171978,4358359.115322001,8717122.068493979
2021-12-29,4358762.953171978,4335604.377626999,8694367.330798976
2021-12-30,4358762.953171978,4364541.796727002,8723304.74989898
2021-12-31,4358762.953171978,4375258.493454,8734021.446625978
2022-01-04,4358762.953171978,4265678.753923999,8624441.707095977
2022-01-05,4358762.953171978,4170013.9461660003,8528776.899337977
2022-01-06,4358762.953171978,4205827.960977999,8564590.914149977
2022-01-07,4358762.953171978,4090600.555765,8449363.508936979
2022-01-10,4358762.953171978,4122653.003634,8481415.956805978
2022-01-11,4358762.953171978,4074187.2896019993,8432950.242773976
2022-01-12,4358762.953171978,4145612.7938659983,8504375.747037977
2022-01-13,4358762.953171978,4087298.508757999,8446061.461929977
2022-01-14,4358762.953171978,4088068.3238499993,8446831.277021978
2022-01-17,4358762.953171978,4134032.4172730003,8492795.370444978
2022-01-18,4358762.953171978,4118539.555575,8477302.508746978
2022-01-19,4358762.953171978,4043355.5905659995,8402118.543737978
2022-01-20,4358762.953171978,3955382.6718149986,8314145.624986976
2022-01-21,4358762.953171978,3926733.773970001,8285496.727141978
2022-01-24,4358762.953171978,3944371.262595,8303134.2157669775
2022-01-25,4358762.953171978,3812090.4684339995,8170853.421605977
2022-01-26,4358762.953171978,3827011.850931001,8185774.804102979
2022-01-27,4358762.953171978,3715396.7518459996,8074159.705017977
2022-01-28,4358762.953171978,3721619.5872030007,8080382.540374978
2022-02-07,4358762.953171978,3767592.820149,8126355.773320978
2022-02-08,4358762.953171978,3723083.557187,8081846.510358978
2022-02-09,4358762.953171978,3763200.9856419996,8121963.938813977
2022-02-10,4358762.953171978,3705818.4167370005,8064581.369908978
2022-02-11,4358762.953171978,3630287.5672129993,7989050.520384977
2022-02-14,4358762.953171978,3642042.324909001,8000805.278080979
2022-02-15,4358762.953171978,3743162.4247960006,8101925.377967978
2022-02-16,4358762.953171978,3755756.360373,8114519.313544977
2022-02-17,4358762.953171978,3791520.399047998,8150283.352219976
2022-02-18,4358762.953171978,3776415.7917420007,8135178.7449139785
2022-02-21,4358762.953171978,3805840.5611239998,8164603.514295978
2022-02-22,4358762.953171978,3783883.0094790007,8142645.962650979
2022-02-23,4358762.953171978,3913213.7938549994,8271976.747026977
2022-02-24,4358762.953171978,3840572.8196349987,8199335.772806976
2022-02-25,4358762.953171978,3943738.2549519977,8302501.208123975
2022-02-28,4358762.953171978,3977925.1353660002,8336688.088537978
2022-03-01,4358762.953171978,3985206.467050999,8343969.420222977
2022-03-02,4358762.953171978,3972728.745441002,8331491.69861298
2022-03-03,4358762.953171978,3910026.2662099996,8268789.219381977
2022-03-04,4358762.953171978,3876366.3553450024,8235129.30851698
2022-03-07,4358762.953171978,3801242.447623,8160005.400794977
2022-03-08,4358762.953171978,3710736.7168839998,8069499.670055978
2022-03-09,4358762.953171978,3659838.5410060016,8018601.494177979
2022-03-10,4358762.953171978,3764953.168585001,8123716.121756978
2022-03-11,4358762.953171978,3747097.5626089983,8105860.515780976
2022-03-14,4358762.953171978,3651270.719091,8010033.672262978
2022-03-15,4358762.953171978,3506913.128559998,7865676.081731975
2022-03-16,4358762.953171978,3628294.4470519987,7987057.400223976
2022-03-17,4358762.953171978,3698310.313295,8057073.266466978
2022-03-18,4358762.953171978,3723671.7222309997,8082434.6754029775
2022-03-21,4358762.953171978,3770841.692372001,8129604.645543979
2022-03-22,4358762.953171978,3761649.7910349984,8120412.744206976
2022-03-23,4358762.953171978,3796098.674932,8154861.628103978
2022-03-24,4358762.953171978,3781788.9354780004,8140551.888649978
2022-03-25,4358762.953171978,3727514.540495998,8086277.493667976
2022-03-28,4358762.953171978,3683414.3988890015,8042177.352060979
2022-03-29,4358762.953171978,3648005.496334001,8006768.449505979
2022-03-30,4358762.953171978,3720168.5854250016,8078931.538596979
2022-03-31,4358762.953171978,3641840.8544559996,8000603.807627978
2022-04-01,4358762.953171978,3644847.4852740006,8003610.438445978
2022-04-06,4358762.953171978,3609089.3686539996,7967852.321825977
2022-04-07,4358762.953171978,3539266.497678,7898029.450849978
2022-04-08,4358762.953171978,3510018.936936001,7868781.890107978
2022-04-11,4358762.953171978,3377519.746084001,7736282.699255979
2022-04-12,4358762.953171978,3434022.564504,7792785.517675977
2022-04-13,4358762.953171978,3361187.153448,7719950.106619978
2022-04-14,4358762.953171978,3388998.4489949998,7747761.4021669775
2022-04-15,4358762.953171978,3370489.0585160004,7729252.011687978
2022-04-18,4358762.953171978,3410737.4672440006,7769500.420415979
2022-04-19,4358762.953171978,3401708.8119510002,7760471.765122978
2022-04-20,4358762.953171978,3363046.353643,7721809.306814978
2022-04-21,4358762.953171978,3232892.488472999,7591655.441644977
2022-04-22,4358762.953171978,3177897.2743530003,7536660.227524978
2022-04-25,4358762.953171978,2958007.1250530006,7316770.078224978
2022-04-26,4358762.953171978,2871893.450741,7230656.403912978
2022-04-27,4358762.953171978,3006321.7337240004,7365084.686895978
2022-04-28,4358762.953171978,3004979.651990999,7363742.605162976
2022-04-29,4358762.953171978,3134309.2330690008,7493072.186240979
2022-05-05,4358762.953171978,3154985.8419240015,7513748.795095979
2022-05-06,5772854.7355651995,1712849.6931250007,7485704.428690201
2022-05-09,5772854.7355651995,1751071.78499,7523926.5205552
2022-05-10,5772854.7355651995,1788413.38822,7561268.1237852
2022-05-11,5772854.7355651995,1784220.045232001,7557074.7807972
2022-05-12,5772854.7355651995,1795429.9410080006,7568284.6765732
2022-05-13,5772854.7355651995,1818052.6583060003,7590907.393871199
2022-05-16,5772854.7355651995,1836796.3157780003,7609651.0513432
2022-05-17,5772854.7355651995,1827592.8665599998,7600447.6021251995
2022-05-18,5772854.7355651995,1843640.162679,7616494.898244199
2022-05-19,5772854.7355651995,1862351.4422719995,7635206.177837199
2022-05-20,5772854.7355651995,1878879.1378680002,7651733.8734332
2022-05-23,5772854.7355651995,1906303.487607,7679158.223172199
2022-05-24,5772854.7355651995,1827389.3806670003,7600244.1162322
2022-05-25,5772854.7355651995,1862851.5787920002,7635706.3143572
2022-05-26,5772854.7355651995,1872870.377973001,7645725.1135382
2022-05-27,5772854.7355651995,1893509.303902,7666364.0394672
2022-05-30,5772854.7355651995,1915451.2921220008,7688306.0276872
2022-05-31,5772854.7355651995,1931657.8697780003,7704512.6053432
2022-06-01,5772854.7355651995,1932311.0019510002,7705165.7375162
2022-06-02,5772854.7355651995,1931175.3615409997,7704030.0971062
2022-06-06,5772854.7355651995,1970682.0198170005,7743536.7553822
2022-06-07,5772854.7355651995,1966197.4735539998,7739052.209119199
2022-06-08,5772854.7355651995,1960836.3875919993,7733691.123157199
2022-06-09,5772854.7355651995,1926951.4663049993,7699806.201870199
2022-06-10,5772854.7355651995,1959108.705032001,7731963.440597201
2022-06-13,5772854.7355651995,1961416.6856360005,7734271.4212012
2022-06-14,5772854.7355651995,1955461.3025140008,7728316.0380792
2022-06-15,5772854.7355651995,1950380.002817,7723234.7383822
2022-06-16,5772854.7355651995,1967478.8410950003,7740333.5766602
2022-06-17,5772854.7355651995,1966554.6866779996,7739409.422243199
2022-06-20,5772854.7355651995,1973452.681728001,7746307.4172932
2022-06-21,5772854.7355651995,1953143.161259,7725997.8968242
2022-06-22,5772854.7355651995,1927599.2409450002,7700453.9765102
2022-06-23,5772854.7355651995,1967500.6191710003,7740355.3547362
2022-06-24,5772854.7355651995,1976305.4674609997,7749160.2030262
2022-06-27,5772854.7355651995,1997729.578095,7770584.3136602
2022-06-28,5772854.7355651995,2012491.2942559998,7785346.029821199
2022-06-29,5772854.7355651995,1965320.1362520002,7738174.8718171995
2022-06-30,5772854.7355651995,1986688.7406090002,7759543.4761742
2022-07-01,5772854.7355651995,2000044.5219140002,7772899.2574792
2022-07-04,5772854.7355651995,2027442.9762999995,7800297.711865199
2022-07-05,5772854.7355651995,2011618.7158409993,7784473.451406199
2022-07-06,5772854.7355651995,1982070.3726190007,7754925.1081842
2022-07-07,5772854.7355651995,1997861.7475600005,7770716.4831252005
2022-07-08,5772854.7355651995,1992731.9960529993,7765586.731618199
2022-07-11,5772854.7355651995,1969951.4972649997,7742806.232830199
2022-07-12,5772854.7355651995,1956109.3924490002,7728964.128014199
2022-07-13,5772854.7355651995,1984552.0530610005,7757406.7886262
2022-07-14,5772854.7355651995,1984119.510472,7756974.2460372
2022-07-15,5772854.7355651995,1946957.7184060004,7719812.4539712
2022-07-18,5772854.7355651995,1978648.1102230002,7751502.845788199
2022-07-19,5772854.7355651995,2006435.1615889997,7779289.897154199
2022-07-20,5772854.7355651995,2024056.0398500005,7796910.7754152
2022-07-21,5772854.7355651995,2007271.0573509997,7780125.792916199
2022-07-22,5772854.7355651995,2005891.7267349993,7778746.462300199
2022-07-25,5772854.7355651995,1984905.1185519998,7757759.8541172
2022-07-26,5772854.7355651995,2026190.7027639998,7799045.438329199
2022-07-27,5772854.7355651995,2037338.8704139993,7810193.605979199
2022-07-28,5772854.7355651995,2042942.3375020004,7815797.073067199
2022-07-29,5772854.7355651995,2027615.9279890007,7800470.6635542
2022-08-01,5772854.7355651995,2023129.2989119992,7795984.0344771985
2022-08-02,3524733.5158150834,4126708.4292589994,7651441.945074083
2022-08-03,3524733.5158150834,4063156.3316589994,7587889.847474083
2022-08-04,3524733.5158150834,4140519.1659039995,7665252.681719083
2022-08-05,3524733.5158150834,4205118.855277,7729852.371092083
2022-08-08,3524733.5158150834,4298279.491681,7823013.007496083
2022-08-09,3524733.5158150834,4277570.5063849995,7802304.022200083
2022-08-10,3524733.5158150834,4299301.737165,7824035.252980083
2022-08-11,3524733.5158150834,4356431.850848,7881165.366663083
2022-08-12,3524733.5158150834,4309817.492426,7834551.0082410835
2022-08-15,3524733.5158150834,4354147.286998,7878880.802813083
2022-08-16,3524733.5158150834,4377815.797939,7902549.313754084
2022-08-17,3524733.5158150834,4344126.836792,7868860.352607083
2022-08-18,3524733.5158150834,4319193.266991001,7843926.782806084
2022-08-19,3524733.5158150834,4247141.9235000005,7771875.439315084
2022-08-22,3524733.5158150834,6620342.988702999,10145076.504518082
2022-08-23,3524733.5158150834,6341275.581544999,9866009.097360082
2022-08-24,3524733.5158150834,5996983.221435,9521716.737250084
2022-08-25,3524733.5158150834,6034188.398760001,9558921.914575085
2022-08-26,3524733.5158150834,5804642.175154999,9329375.690970082
2022-08-29,3524733.5158150834,5729837.109219999,9254570.625035083
2022-08-30,3524733.5158150834,5828023.871728,9352757.387543084
2022-08-31,3524733.5158150834,5767071.05369,9291804.569505084
2022-09-01,3524733.5158150834,6042754.197438,9567487.713253083
2022-09-02,3524733.5158150834,6357914.108782999,9882647.624598082
2022-09-05,3524733.5158150834,6108315.584169,9633049.099984083
2022-09-06,3524733.5158150834,6027664.284651,9552397.800466083
2022-09-07,3524733.5158150834,6018283.472734,9543016.988549083
2022-09-08,3524733.5158150834,5877402.641617001,9402136.157432085
2022-09-09,3524733.5158150834,5793058.953799,9317792.469614083
2022-09-13,3524733.5158150834,5775742.012866002,9300475.528681085
2022-09-14,3524733.5158150834,5837329.157032001,9362062.672847085
2022-09-15,3524733.5158150834,5491377.9697050005,9016111.485520083
2022-09-16,3524733.5158150834,5307471.065784999,8832204.581600083
2022-09-19,3524733.5158150834,5170542.694599999,8695276.210415082
2022-09-20,3524733.5158150834,5328148.795162,8852882.310977083
2022-09-21,3524733.5158150834,5328381.445169,8853114.960984083
2022-09-22,3524733.5158150834,5300976.868910002,8825710.384725085
2022-09-23,3524733.5158150834,5097704.038514001,8622437.554329084
2022-09-26,3524733.5158150834,5080098.686811002,8604832.202626085
2022-09-27,3524733.5158150834,5157342.256669001,8682075.772484085
2022-09-28,3524733.5158150834,4963589.260772999,8488322.776588082
2022-09-29,3524733.5158150834,4966917.433676,8491650.949491084
2022-09-30,3524733.5158150834,4886105.700069001,8410839.215884084
2022-10-10,3524733.5158150834,4757969.902308,8282703.418123083
2022-10-11,3524733.5158150834,4759586.245443,8284319.761258084
2022-10-12,3524733.5158150834,4994777.3990009995,8519510.914816083
2022-10-13,3524733.5158150834,4916534.1824819995,8441267.698297083
2022-10-14,3524733.5158150834,5052624.113633,8577357.629448084
2022-10-17,3524733.5158150834,5102345.628191999,8627079.144007083
2022-10-18,3524733.5158150834,5104578.712878001,8629312.228693085
2022-10-19,3524733.5158150834,5061189.421163,8585922.936978083
2022-10-20,3524733.5158150834,5201262.993531,8725996.509346083
2022-10-21,3524733.5158150834,5257546.672482,8782280.188297084
2022-10-24,3524733.5158150834,5387053.435040999,8911786.950856082
2022-10-25,3524733.5158150834,5204202.3049530005,8728935.820768084
2022-10-26,3524733.5158150834,5314394.548856,8839128.064671084
2022-10-27,3524733.5158150834,5275826.182036,8800559.697851084
2022-10-28,3524733.5158150834,5349057.413671999,8873790.929487083
2022-10-31,3524733.5158150834,5512894.1884550005,9037627.704270083
2022-11-01,5678407.428631318,3483320.606509,9161728.035140317
2022-11-02,5678407.428631318,3565931.4992700005,9244338.927901318
2022-11-03,5678407.428631318,3666752.0147999995,9345159.443431318
2022-11-04,5678407.428631318,3793291.729662001,9471699.158293318
2022-11-07,5678407.428631318,3789966.1620160006,9468373.590647317
2022-11-08,5678407.428631318,3776337.734946001,9454745.163577318
2022-11-09,5678407.428631318,3756544.121397001,9434951.550028319
2022-11-10,5678407.428631318,3696933.2793429997,9375340.707974318
2022-11-11,5678407.428631318,3676820.4278640007,9355227.856495319
2022-11-14,5678407.428631318,3618239.5493840016,9296646.978015319
2022-11-15,5678407.428631318,3709216.9222000022,9387624.35083132
2022-11-16,5678407.428631318,3694755.725136,9373163.153767318
2022-11-17,5678407.428631318,3674821.415074,9353228.843705319
2022-11-18,5678407.428631318,3633177.1196310003,9311584.548262319
2022-11-21,5678407.428631318,3671186.029387002,9349593.45801832
2022-11-22,5678407.428631318,3607012.492432001,9285419.921063319
2022-11-23,5678407.428631318,3628089.3080580006,9306496.736689318
2022-11-24,5678407.428631318,3617864.2518939995,9296271.680525318
2022-11-25,5678407.428631318,3557428.108896,9235835.537527317
2022-11-28,5678407.428631318,3539274.9772300003,9217682.405861318
2022-11-29,5678407.428631318,3534594.9470310006,9213002.37566232
2022-11-30,5678407.428631318,3534902.233301,9213309.661932318
2022-12-01,5678407.428631318,3581877.3781910017,9260284.806822319
2022-12-02,5678407.428631318,3568289.5317590004,9246696.960390318
2022-12-05,5678407.428631318,3526925.2073930004,9205332.636024319
2022-12-06,5678407.428631318,3534027.146768,9212434.575399317
2022-12-07,5678407.428631318,3520118.210338999,9198525.638970317
2022-12-08,5678407.428631318,3511132.912826,9189540.341457319
2022-12-09,5678407.428631318,3513821.3651029984,9192228.793734316
2022-12-12,5678407.428631318,3503406.5724890004,9181814.001120318
2022-12-13,5678407.428631318,3456414.273631999,9134821.702263316
2022-12-14,5678407.428631318,3451251.496400001,9129658.92503132
2022-12-15,5678407.428631318,3471107.6018200004,9149515.030451318
2022-12-16,5678407.428631318,3391657.071679999,9070064.500311317
2022-12-19,5678407.428631318,3355851.374018001,9034258.80264932
2022-12-20,5678407.428631318,3341346.7296299995,9019754.158261318
2022-12-21,5678407.428631318,3295771.4629650004,8974178.891596317
2022-12-22,5678407.428631318,3234549.1840349995,8912956.612666316
2022-12-23,5678407.428631318,3202345.8629009994,8880753.291532317
2022-12-26,5678407.428631318,3305670.032946,8984077.461577319
2022-12-27,5678407.428631318,3357539.258771999,9035946.687403318
2022-12-28,5678407.428631318,3311955.9102230007,8990363.338854318
2022-12-29,5678407.428631318,3290281.0577859995,8968688.486417318
2022-12-30,5678407.428631318,3312174.4672249984,8990581.895856317
2023-01-03,5678407.428631318,3372503.4635580005,9050910.892189318
2023-01-04,5678407.428631318,3343477.9455879997,9021885.374219317
2023-01-05,5678407.428631318,3385483.266625,9063890.695256319
2023-01-06,5678407.428631318,3436856.5904970006,9115264.019128319
2023-01-09,5678407.428631318,3440888.331536999,9119295.760168318
2023-01-10,5678407.428631318,3438677.1359659988,9117084.564597316
2023-01-11,5678407.428631318,3388027.571773,9066435.000404317
2023-01-12,5678407.428631318,3388124.814972999,9066532.243604317
2023-01-13,5678407.428631318,3378226.561773998,9056633.990405316
2023-01-16,5678407.428631318,3408584.807727,9086992.236358318
2023-01-17,5678407.428631318,3419108.8863319973,9097516.314963315
2023-01-18,5678407.428631318,3435439.1955870003,9113846.624218319
2023-01-19,5678407.428631318,3458096.447013,9136503.875644319
2023-01-20,5678407.428631318,3497822.648889,9176230.077520318
2023-01-30,5678407.428631318,3550868.9649609984,9229276.393592317
2023-01-31,5678407.428631318,3534063.811017,9212471.239648318
2023-02-01,1183938.4468315404,8133550.872468,9317489.319299541
2023-02-02,1183938.4468315404,8195891.602716,9379830.04954754
2023-02-03,1183938.4468315404,8188997.150553,9372935.59738454
2023-02-06,1183938.4468315404,8071614.098652,9255552.54548354
2023-02-07,1183938.4468315404,7994503.689347,9178442.13617854
