date,code,action,price,shares
2016-05-04,000952,BUY,14.343367918879999,2200
2016-05-04,300340,BUY,13.333500680499998,2400
2016-08-02,000506,SELL,7.78221,3800
2016-08-02,300377,SELL,14.50795600152,2100
2016-08-02,300070,SELL,17.349205328100002,2000
2016-08-02,002458,SELL,12.7743430698,3000
2016-08-02,300401,SELL,9.0748150011,20900
2016-08-02,002272,SELL,7.8619550751,3000
2016-08-02,300340,SELL,34.133326306200004,2400
2016-08-02,600880,SELL,7.991256234510001,3400
2016-08-02,002182,BUY,6.888695363549999,52400
2016-08-02,300279,BUY,14.517991648159999,24800
2016-08-02,002523,BUY,3.486107625,103600
2016-08-02,000980,BUY,9.418745896559999,38300
2016-08-02,300101,BUY,23.327465140979996,15400
2016-08-02,300153,BUY,20.710114465039997,17400
2016-08-02,300131,BUY,10.42671804174,34600
2016-11-01,002671,SELL,12.332298077279999,2400
2016-11-01,601069,SELL,24.54753932856,1400
2016-11-01,600990,SELL,41.837070550499995,700
2016-11-01,002298,SELL,14.829814500840001,1900
2016-11-01,000923,SELL,17.213704524540002,2400
2016-11-01,002362,SELL,25.69428,1300
2016-11-01,300359,SELL,25.4546771427,1100
2016-11-01,002395,SELL,14.88945340224,1800
2016-11-01,300302,SELL,29.96292126582,4200
2016-11-01,002380,SELL,29.01814779501,1000
2016-11-01,002006,SELL,11.86153684974,2500
2016-11-01,300249,SELL,15.2875539432,2900
2016-11-01,000560,SELL,7.7015819088,4000
2016-11-01,600515,SELL,8.650771698869999,2500
2016-11-01,600531,SELL,7.85323618272,4400
2016-11-01,300036,SELL,20.25959727285,1400
2016-11-01,002546,SELL,8.105925959999999,3400
2016-11-01,002600,SELL,4.860187667280001,6600
2016-11-01,600482,SELL,31.202729996040002,700
2016-11-01,600216,SELL,11.72891230704,2800
2016-11-01,000408,SELL,13.2623399844,2800
2016-11-01,300040,SELL,7.95110208885,4000
2016-11-01,002558,SELL,40.56152732055,1100
2016-11-01,600313,SELL,6.3826584525,6500
2016-11-01,600986,SELL,12.21849359568,2500
2016-11-01,600490,SELL,7.823010039120001,4400
2016-11-01,000901,SELL,19.274729516460003,900
2016-11-01,002599,SELL,10.82283706926,3700
2016-11-01,300288,SELL,29.67491229309,800
2016-11-01,002141,SELL,9.11088,4300
2016-11-01,600848,SELL,17.269015857840003,2900
2016-11-01,002654,SELL,13.071896278739999,21100
2016-11-01,300209,SELL,20.6489248056,1600
2016-11-01,600178,SELL,12.55174462107,3600
2016-11-01,600237,SELL,9.54564858621,4300
2016-11-01,300065,SELL,17.59330908,2300
2016-11-01,002349,SELL,10.356921531180001,2700
2016-11-01,300222,SELL,20.83258579077,1300
2016-11-01,002322,SELL,14.670042772499999,2600
2016-11-01,002213,SELL,25.967006740259997,1200
2016-11-01,300101,SELL,23.78674676268,15400
2016-11-01,300153,SELL,21.15142444296,17400
2016-11-01,300080,SELL,7.75224,3600
2016-11-01,002299,SELL,20.51371523052,1600
2016-11-01,600326,SELL,5.08247428815,6700
2016-11-01,300353,SELL,21.83246746821,3800
2016-11-01,300013,SELL,10.809463735980001,3100
2016-11-01,002343,SELL,30.7264832595,1000
2016-11-01,000670,SELL,7.55244,2800
2016-11-01,002103,SELL,15.14142167175,2100
2016-11-01,300113,SELL,31.227284237219997,700
2016-11-01,600711,SELL,7.11873360054,5200
2016-11-01,002466,SELL,27.03913415964,1000
2016-11-01,300063,SELL,12.4445174256,1700
2016-11-01,002234,SELL,28.10235102849,1200
2016-11-01,000025,SELL,45.33570179712,500
2016-11-01,002119,SELL,11.19310065504,2600
2016-11-01,300191,SELL,39.38608377072,1100
2016-11-01,002182,SELL,7.21455666156,52400
2016-11-01,002247,SELL,15.88257488664,2000
2016-11-01,601999,SELL,11.618507542320001,3700
2016-11-01,002192,SELL,26.141312270249998,8800
2016-11-01,600416,SELL,13.3851759255,2600
2016-11-01,300131,SELL,9.88851965193,34600
2016-11-01,002274,SELL,5.0954858136,6400
2016-11-01,300299,SELL,13.132971112769999,1300
2016-11-01,300242,SELL,18.78590563965,1500
2016-11-01,600072,SELL,14.644798502039999,2100
2016-11-01,300159,SELL,14.35634844084,2600
2016-11-01,002624,SELL,18.83722563828,1400
2016-11-01,300331,SELL,31.416681270599998,1200
2016-11-01,600692,SELL,15.35482312668,2100
2016-11-01,600962,SELL,16.473509999999997,2000
2016-11-01,600391,SELL,39.41235785034,800
2016-11-01,300365,SELL,14.7908488455,2800
2016-11-01,600773,SELL,15.490382201909998,2100
2016-11-01,002523,SELL,3.9634389936,103600
2016-11-01,002301,BUY,14.867305402949999,5000
2016-11-01,300164,BUY,8.006012114099999,9300
2016-11-01,600390,BUY,10.21981875915,7300
2016-11-01,002265,BUY,22.317799504,3300
2016-11-01,002645,BUY,10.4850787041,7100
2016-11-01,000589,BUY,4.0581428087199996,18400
2016-11-01,002640,BUY,19.942671048299996,3700
2016-11-01,002180,BUY,34.11899989498,2100
2016-11-01,300252,BUY,27.116866777,2700
2016-11-01,000617,BUY,10.189799680059998,7300
2016-11-01,300401,BUY,12.187590525109998,6100
2016-11-01,000628,BUY,15.125812701999998,4900
2016-11-01,002319,BUY,22.491193724999995,3300
2016-11-01,600110,BUY,12.0842285564,6200
2016-11-01,002545,BUY,8.3466961578,8900
2016-11-01,002722,BUY,63.13858752200999,1100
2016-11-01,000597,BUY,4.2833702912,17400
2016-11-01,300238,BUY,42.294604852499994,1700
2016-11-01,300221,BUY,21.700911632399997,3400
2016-11-01,300283,BUY,9.935544578959998,7500
2016-11-01,002164,BUY,9.495538011959999,7800
2016-11-01,002638,BUY,10.64063,7000
2016-11-01,600967,BUY,11.05460804448,6700
2016-11-01,600640,BUY,20.790375826219996,3600
2016-11-01,300308,BUY,13.235392019849998,5600
2016-11-01,002069,BUY,10.89088,6800
2016-11-01,600693,BUY,9.273388124,8000
2016-11-01,300069,BUY,45.1451,1600
2016-11-01,300405,BUY,14.137769645999999,5200
2016-11-01,002120,BUY,19.702792008899998,3800
2016-11-01,000678,BUY,11.551539999999997,6400
